Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	Creation Date	
PB2	CY113964	Yes	1	2314	H3N2	1993	IRD:Human	Japan	-N/A-	-N/A-	A/Akita/4/1993	04/17/2012	
PB2	GQ200229	Yes	1	2280	H1N1	04/27/2009	IRD:Human	USA	Alabama	08-09	A/Alabama/02/2009(H1N1)	05/26/2009	
PB2	CY025388	Yes	1	2298	H1N1	02/28/2007	IRD:Human	USA	Alabama	06-07	A/Alabama/UR06-0455/2007(H1N1)	10/16/2007	
PB2	CY026042	Yes	1	2301	H3N2	03/01/2007	IRD:Human	USA	Alabama	06-07	A/Alabama/UR06-0482/2007(H3N2)	10/16/2007	
PB2	CY027418	Yes	1	2297	H1N1	03/06/2007	IRD:Human	USA	Alabama	06-07	A/Alabama/UR06-0536/2007(H1N1)	01/02/2008	
PB2	CY100841*	Yes	1	2295	H1N1	04/01/2009	IRD:Human	USA	Alabama	08-09	A/Alabama/WRAIR1235P/2009(H1N1)	12/14/2011	
PB2	KC780109	Yes	1	2280	H1N1	09/11/2009	IRD:Human	USA	Alaska	08-09	A/Alaska/38/2009	04/08/2013	
PB2	KC780778	Yes	1	2280	H1N1	12/04/2009	IRD:Human	USA	Alaska	09-10	A/Alaska/47/2009	04/08/2013	
PB2	CY069378	Yes	1	2295	H1N1	03/2009	IRD:Human	USA	Alaska	08-09	A/Alaska/WRAIR1114P/2009(H1N1)	08/20/2010	
PB2	CY020548	Yes	1	2311	H2N2	02/03/1959	IRD:Human	USA	New York	58-59	A/Albany/1/1959(H2N2)	05/15/2007	
PB2	CY021028	Yes	1	2310	H2N2	1968	IRD:Human	USA	New York	-N/A-	A/Albany/1/1968(H2N2)	05/15/2007	
PB2	CY021948	Yes	1	2306	H3N2	1976	IRD:Human	USA	New York	-N/A-	A/Albany/1/1976(H3N2)	07/13/2007	
PB2	AY209942	No	1	2280	H2N2	1965	IRD:Human	USA	New York	-N/A-	A/Albany/1/65(H2N2)	07/27/2006	
PB2	CY019898	Yes	1	2291	H3N2	1968	IRD:Human	USA	New York	-N/A-	A/Albany/11/1968(H3N2)	05/15/2007	
PB2	CY020228	Yes	1	2303	H3N2	1978	IRD:Human	USA	New York	-N/A-	A/Albany/14/1978(H3N2)	05/15/2007	
PB2	CY021116	Yes	1	2303	H3N2	1968	IRD:Human	USA	New York	-N/A-	A/Albany/17/1968(H3N2)	05/15/2007	
PB2	CY020324	Yes	1	2302	H2N2	1958	IRD:Human	USA	New York	-N/A-	A/Albany/2/1958(H2N2)	05/15/2007	
PB2	CY021092	No	1	2303	H3N2	1970	IRD:Human	USA	New York	-N/A-	A/Albany/2/1970(H3N2)	05/15/2007	
PB2	CY021100	Yes	1	2303	H3N2	1974	IRD:Human	USA	New York	-N/A-	A/Albany/20/1974(H3N2)	05/15/2007	
PB2	CY021804	Yes	1	2296	H1N1	1978	IRD:Human	USA	New York	-N/A-	A/Albany/20/1978(H1N1)	07/13/2007	
PB2	CY021796	Yes	1	2302	H2N2	1958	IRD:Human	USA	New York	-N/A-	A/Albany/24/1958(H2N2)	07/13/2007	
PB2	CY020388	Yes	1	2311	H2N2	11/12/1957	IRD:Human	USA	New York	57-58	A/Albany/26/1957(H2N2)	05/15/2007	
PB2	CY021076	Yes	1	2303	H2N2	1958	IRD:Human	USA	New York	-N/A-	A/Albany/3/1958(H2N2)	05/15/2007	
PB2	CY020412	Yes	1	2310	H2N2	1967	IRD:Human	USA	New York	-N/A-	A/Albany/3/1967(H2N2)	05/15/2007	
PB2	CY019922	Yes	1	2297	H3N2	1969	IRD:Human	USA	New York	-N/A-	A/Albany/3/1969(H3N2)	05/15/2007	
PB2	CY021108	Yes	1	2295	H3N2	1977	IRD:Human	USA	New York	-N/A-	A/Albany/4/1977(H3N2)	05/15/2007	
PB2	CY019954	Yes	1	2286	H1N1	1948	IRD:Human	USA	New York	-N/A-	A/Albany/4835/1948(H1N1)	05/15/2007	
PB2	CY021708	No	1	2289	H1N1	1950	IRD:Human	USA	New York	-N/A-	A/Albany/4836/1950(H1N1)	07/13/2007	
PB2	AY209936	No	1	2280	H2N2	1958	IRD:Human	USA	New York	-N/A-	A/Albany/6/58(H2N2)	07/27/2006	
PB2	CY026418	Yes	1	2297	H1N1	1979	IRD:Human	USA	New York	-N/A-	A/Albany/8/1979(H1N1)	01/18/2008	
PB2	CY020524	Yes	1	2311	H2N2	1967	IRD:Human	USA	New York	-N/A-	A/Albany/9/1967(H2N2)	05/15/2007	
PB2	GU480948	Yes	1	2316	H1N1	2009	IRD:Human	Kazakhstan	-N/A-	-N/A-	A/Almati/01/2009(H1N1)	02/05/2010	
PB2	GQ222050	Yes	1	2280	H1N1	2009	IRD:Human	Japan	-N/A-	-N/A-	A/Amagasaki/1/2009(H1N1)	06/05/2009	
PB2	CY071383	Yes	1	2280	H1N1	10/15/2009	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WR0060N/2009(H1N1)	09/02/2010	
PB2	CY071551*	No	1	2280	H1N1	10/18/2009	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WR1324N/2009(H1N1)	09/02/2010	
PB2	CY073038	Yes	1	2280	H1N1	10/18/2009	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WRAIR1339N/2009(H1N1)	09/02/2010	
PB2	CY097945	Yes	1	2280	H1N1	12/23/2010	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WRAIR3448N/2010	04/12/2012	
PB2	CY098571	Yes	1	2301	H5N1	11/01/2005	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1/2005	04/12/2012	
PB2	HM172438*	Yes	1	2280	H5N1	2005	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1/2005(H5N1)	08/20/2010	
PB2	CY098665	No	1	2301	H5N1	12/10/2006	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1/2006	12/14/2011	
PB2	CY098678	No	1	2301	H5N1	03/17/2007	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1/2007	12/14/2011	
PB2	HM172451	Yes	1	2341	H5N1	2005	IRD:Human	China	-N/A-	-N/A-	A/Anhui/2/2005(H5N1)	08/20/2010	
PB2	CY073054	Yes	1	2280	H1N1	11/02/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1424T/2009(H1N1)	09/02/2010	
PB2	CY073077	No	1	2280	H1N1	10/21/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1428T/2009(H1N1)	09/02/2010	
PB2	CY073093*	No	1	2280	H1N1	11/04/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1440T/2009(H1N1)	09/02/2010	
PB2	CY031586	Yes	1	2300	H2N2	1957	IRD:Human	USA	Michigan	-N/A-	A/Ann Arbor/23/1957(H2N2)	06/18/2008	
PB2	AY209938	No	1	2280	H2N2	1960	IRD:Human	USA	Michigan	-N/A-	A/Ann Arbor/6/60(H2N2)	07/27/2006	
PB2	AY209947	No	1	2280	H2N2	1967	IRD:Human	USA	Michigan	-N/A-	A/AnnArbor/7/67(H2N2)	07/27/2006	
PB2	CY066830	Yes	1	2293	H1N1	10/28/2009	IRD:Human	Belgium	-N/A-	09-10	A/Antwerp/INS221/2009(H1N1)	11/18/2010	
PB2	CY047816	Yes	1	2280	H1N1	06/17/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/7980/2009(H1N1)	03/06/2012	
PB2	CY047824	Yes	1	2280	H1N1	06/18/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/8019/2009(H1N1)	03/06/2012	
PB2	CY047872	Yes	1	2280	H1N1	06/20/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9004/2009(H1N1)	03/06/2012	
PB2	CY047920	Yes	1	2280	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9579/2009(H1N1)	03/06/2012	
PB2	CY047952	Yes	1	2280	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9705/2009(H1N1)	03/06/2012	
PB2	CY047960	No	1	2280	H1N1	06/23/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9711/2009(H1N1)	03/06/2012	
PB2	CY073965	No	1	2280	H1N1	01/15/2010	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG102/2010	01/10/2011	
PB2	CY074030	No	1	2280	H1N1	06/21/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG36/2009(H1N1)	01/10/2011	
PB2	CY019970	Yes	1	2291	H1N1	1978	IRD:Human	USA	Arizona	-N/A-	A/Arizona/14/1978(H1N1)	05/15/2007	
PB2	KC780772	Yes	1	2280	H1N1	11/13/2009	IRD:Human	USA	Arkansas	09-10	A/Arkansas/09/2009	04/08/2013	
PB2	CY093292	Yes	1	2310	H3N2	02/01/2009	IRD:Human	USA	Arkansas	08-09	A/Arkansas/WRAIR1251P/2009(H3N2)	07/27/2011	
PB2	CY002961	Yes	1	2338	H3N2	10/12/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Ashburton/280/2004(H3N2)	07/27/2006	
PB2	CY071423*	Yes	1	2280	H1N1	10/28/2009	IRD:Human	Turkmenistan	-N/A-	-N/A-	A/Ashgabat/WR0865N/2009(H1N1)	09/02/2010	
PB2	CY062714	Yes	1	2293	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS123/2009(H1N1)	05/14/2010	
PB2	CY062722	Yes	1	2293	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS124/2009(H1N1)	05/14/2010	
PB2	CY062730	Yes	1	2293	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS125/2009(H1N1)	05/14/2010	
PB2	CY088612*	No	1	2301	H1N1	12/27/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS152/2009	04/01/2011	
PB2	CY062842	Yes	1	2293	H1N1	12/30/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS155/2009(H1N1)	08/09/2010	
PB2	CY062858	Yes	1	2295	H1N1	12/17/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS158/2009(H1N1)	05/14/2010	
PB2	CY062890	Yes	1	2293	H1N1	12/20/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS162/2009(H1N1)	05/14/2010	
PB2	CY062898	Yes	1	2293	H1N1	12/20/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS163/2009(H1N1)	05/14/2010	
PB2	CY062930	Yes	1	2292	H1N1	12/26/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS167/2009(H1N1)	05/14/2010	
PB2	CY067078	Yes	1	2293	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS259/2009(H1N1)	11/18/2010	
PB2	CY067126	Yes	1	2293	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS266/2009(H1N1)	11/18/2010	
PB2	CY066614	Yes	1	2293	H1N1	12/15/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS273/2009(H1N1)	07/19/2010	
PB2	CY083796*	No	1	2330	unknown	12/20/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS328/2009	03/06/2012	
PB2	CY072413	Yes	1	2293	H1N1	12/29/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS334/2009(H1N1)	09/02/2010	
PB2	CY072453	Yes	1	2293	H1N1	12/30/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS339/2009(H1N1)	09/02/2010	
PB2	CY072469	Yes	1	2293	H1N1	12/17/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS341/2009(H1N1)	09/02/2010	
PB2	CY069185	Yes	1	2293	H1N1	12/22/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS355/2009(H1N1)	08/20/2010	
PB2	CY069201	Yes	1	2293	H1N1	12/26/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS358/2009(H1N1)	08/20/2010	
PB2	CY071134	Yes	1	2293	H1N1	12/31/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS383/2009(H1N1)	09/02/2010	
PB2	CY071278	Yes	1	2293	H1N1	02/02/2010	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS412/2010(H1N1)	09/02/2010	
PB2	CY129669	Yes	1	2293	H1N1	01/19/2011	IRD:Human	Greece	-N/A-	10-11	A/Athens/INS551/2011	01/14/2013	
PB2	CY129677	Yes	1	2293	H1N1	01/27/2011	IRD:Human	Greece	-N/A-	10-11	A/Athens/INS552/2011	01/14/2013	
PB2	CY129492	Yes	1	2293	H1N1	02/27/2011	IRD:Human	Greece	-N/A-	10-11	A/Athens/INS570/2011	01/14/2013	
PB2	CY056962	Yes	1	2292	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS85/2009(H1N1)	03/29/2010	
PB2	CY073251	No	1	2280	H1N1	12/23/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/WRAIR2962N/2009(H1N1)	09/02/2010	
PB2	CY113380	Yes	1	2314	H3N2	1988	IRD:Human	USA	Georgia	-N/A-	A/Atlanta/3572/1988	04/12/2012	
PB2	CY112379	Yes	1	2316	Mixed	1982	IRD:Human	Australia	-N/A-	-N/A-	A/Auckland/4382/1982	04/12/2012	
PB2	CY022164	Yes	1	2294	H1N1	09/06/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/580/2000(H1N1)	09/12/2007	
PB2	CY025025	Yes	1	2303	H3N2	02/12/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/583/2000(H3N2)	01/17/2008	
PB2	CY026162	Yes	1	2292	H1N1	09/15/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/585/2000(H1N1)	10/16/2007	
PB2	CY022516	Yes	1	2297	H1N1	09/26/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/590/2000(H1N1)	09/12/2007	
PB2	CY023017	Yes	1	2297	H1N1	10/02/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/591/2000(H1N1)	09/12/2007	
PB2	CY022532	Yes	1	2303	H3N2	08/19/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/602/2001(H3N2)	09/12/2007	
PB2	CY023065	Yes	1	2303	H3N2	10/02/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/603/2001(H3N2)	03/17/2008	
PB2	CY022540	Yes	1	2297	H1N1	07/05/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/605/2001(H1N1)	09/12/2007	
PB2	CY022564	Yes	1	2303	H3N2	06/18/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/609/2002(H3N2)	09/12/2007	
PB2	CY055533	Yes	1	2292	H1N1	07/16/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/1/2009(H1N1)	03/04/2010	
PB2	CY055580	Yes	1	2293	H1N1	07/20/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/13/2009(H1N1)	03/04/2010	
PB2	CY055596	Yes	1	2293	H1N1	07/20/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/15/2009(H1N1)	03/04/2010	
PB2	CY055604	Yes	1	2293	H1N1	07/21/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/16/2009(H1N1)	03/04/2010	
PB2	CY061905	Yes	1	2287	H3N2	07/21/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/19/2009(H3N2)	04/29/2010	
PB2	CY080546	Yes	1	2305	H3N2	07/21/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/22/2009	01/26/2011	
PB2	CY055636	Yes	1	2293	H1N1	07/21/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/24/2009(H1N1)	03/04/2010	
PB2	CY055652	Yes	1	2293	H1N1	07/22/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/26/2009(H1N1)	03/04/2010	
PB2	CY055660	Yes	1	2293	H1N1	07/22/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/27/2009(H1N1)	03/04/2010	
PB2	CY056246	Yes	1	2293	H1N1	07/23/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/28/2009(H1N1)	03/04/2010	
PB2	CY055731	Yes	1	2293	H1N1	07/24/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/40/2009(H1N1)	03/04/2010	
PB2	CY080570	Yes	1	2307	H3N2	07/30/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/55/2009	01/26/2011	
PB2	CY055819	Yes	1	2293	H1N1	08/01/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/57/2009(H1N1)	03/05/2010	
PB2	CY055835	Yes	1	2292	H1N1	08/02/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/59/2009(H1N1)	03/05/2010	
PB2	CY055859	Yes	1	2293	H1N1	08/03/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/63/2009(H1N1)	03/05/2010	
PB2	CY055883	Yes	1	2293	H1N1	08/04/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/66/2009(H1N1)	03/05/2010	
PB2	CY055891	Yes	1	2293	H1N1	08/05/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/69/2009(H1N1)	03/05/2010	
PB2	CY055907	Yes	1	2293	H1N1	08/10/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/72/2009(H1N1)	03/05/2010	
PB2	CY055923	Yes	1	2293	H1N1	08/20/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/79/2009(H1N1)	03/05/2010	
PB2	CY055931	Yes	1	2293	H1N1	08/26/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/80/2009(H1N1)	03/05/2010	
PB2	CY091428	Yes	1	2314	H3N2	04/13/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0001/2005(H3N2)	05/30/2011	
PB2	CY091340	Yes	1	2312	H3N2	06/15/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0013/2005(H3N2)	05/30/2011	
PB2	CY071807*	No	1	2280	H1N1	12/18/2009	IRD:Human	Mali	-N/A-	-N/A-	A/Bamako/WR2361N/2009(H1N1)	09/02/2010	
PB2	CY114436	Yes	1	2316	H3N2	1979	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/1/1979	04/12/2012	
PB2	CY121007*	Yes	1	2316	H3N2	1979	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/1/1979	07/09/2012	
PB2	CY071334*	Yes	1	2293	H1N1	02/23/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS424/2010(H1N1)	09/02/2010	
PB2	CY071350	Yes	1	2293	H1N1	02/25/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS426/2010(H1N1)	09/02/2010	
PB2	CY071366	Yes	1	2293	H1N1	03/04/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS428/2010(H1N1)	09/02/2010	
PB2	CY096305	Yes	1	2293	H1N1	08/11/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS478/2010(H1N1)	08/23/2011	
PB2	CY096369	Yes	1	2293	H1N1	08/20/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS491/2010(H1N1)	08/23/2011	
PB2	CY096417	Yes	1	2293	H1N1	08/24/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS498/2010(H1N1)	08/23/2011	
PB2	CY096433	Yes	1	2293	H1N1	08/24/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS500/2010(H1N1)	08/23/2011	
PB2	CY096441	Yes	1	2293	H1N1	08/25/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS501/2010(H1N1)	08/23/2011	
PB2	CY098161	Yes	1	2293	H1N1	08/27/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS508/2010(H1N1)	09/16/2011	
PB2	CY096489	Yes	1	2293	H1N1	08/31/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS510/2010(H1N1)	08/23/2011	
PB2	CY096497	Yes	1	2293	H1N1	09/01/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS511/2010(H1N1)	08/23/2011	
PB2	CY096536	Yes	1	2293	H1N1	09/10/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS518/2010(H1N1)	08/23/2011	
PB2	CY098570	Yes	1	2293	H1N1	09/22/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS520/2010	09/19/2011	
PB2	CY129765	Yes	1	2293	H1N1	09/08/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS580/2010	01/14/2013	
PB2	CY088766	No	1	2280	H5N1	03/09/2011	IRD:Human	Bangladesh	-N/A-	-N/A-	A/Bangladesh/3233/2011	04/04/2011	
PB2	CY064787	Yes	1	2292	H1N1	12/29/2009	IRD:Human	Spain	-N/A-	09-10	A/Barcelona/INS190/2009(H1N1)	06/18/2010	
PB2	CY007298	Yes	1	2306	H3N2	10/11/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Bay of Plenty/279/2004(H3N2)	07/27/2006	
PB2	CY007322	No	1	2306	H3N2	09/13/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Bay of Plenty/383/2004(H3N2)	07/27/2006	
PB2	CY010371	Yes	1	2313	H1N1	1982	IRD:Human	USA	Unknown	-N/A-	A/Baylor/11515/1982	09/28/2012	
PB2	CY009627	No	1	2313	H1N1	1982	IRD:Human	USA	Texas	-N/A-	A/Baylor/11735/82(H1N1)	07/27/2006	
PB2	CY021036	Yes	1	2303	H1N1	1981	IRD:Human	USA	Texas	-N/A-	A/Baylor/4052/1981(H1N1)	05/15/2007	
PB2	EF587274	Yes	1	2341	H5N1	2003	IRD:Human	China	-N/A-	-N/A-	A/Beijing/01/2003(H5N1)	07/13/2007	
PB2	CY098706	No	1	2301	H5N1	12/04/2008	IRD:Human	China	-N/A-	-N/A-	A/Beijing/1/2009	12/14/2011	
PB2	CY033621	Yes	1	2299	H1N1	1995	IRD:Human	China	-N/A-	-N/A-	A/Beijing/262/1995(H1N1)	09/03/2008	
PB2	CY006051	Yes	1	2339	H3N2	1975	IRD:Human	China	-N/A-	-N/A-	A/Beijing/39/75(H3N2)	07/27/2006	
PB2	HQ533879	Yes	1	2280	H1N1	2009	IRD:Human	China	-N/A-	-N/A-	A/Beijing/7/2009(H1N1)	12/14/2011	
PB2	CY009283	No	1	2313	H1N1	1942	IRD:Human	USA	Unknown	-N/A-	A/Bel/1942(H1N1)	01/02/2008	
PB2	CY093388	Yes	1	2310	H3N2	10/25/2010	IRD:Human	Serbia	-N/A-	10-11	A/Belgrade/WRAIR2379N/2010(H3N2)	07/27/2011	
PB2	CY073219	Yes	1	2280	H1N1	12/10/2009	IRD:Human	Serbia	-N/A-	09-10	A/Belgrade/WRAIR2384N/2009(H1N1)	09/02/2010	
PB2	CY073227	Yes	1	2280	H1N1	12/10/2009	IRD:Human	Serbia	-N/A-	09-10	A/Belgrade/WRAIR2384T/2009(H1N1)	09/02/2010	
PB2	CY073235	No	1	2280	H1N1	11/29/2009	IRD:Human	Serbia	-N/A-	09-10	A/Belgrade/WRAIR2385N/2009(H1N1)	09/02/2010	
PB2	CY093396	Yes	1	2310	H3N2	10/26/2010	IRD:Human	Serbia	-N/A-	10-11	A/Belgrade/WRAIR2956T/2010(H3N2)	07/27/2011	
PB2	AY209951	Yes	1	2280	H2N2	1968	IRD:Human	USA	California	-N/A-	A/Berkeley/1/68(H2N2)	07/27/2006	
PB2	CY032244	Yes	1	2296	H2N2	1964	IRD:Human	Germany	-N/A-	-N/A-	A/Berlin/3/1964(H2N2)	06/18/2008	
PB2	CY069217	Yes	1	2293	H1N1	12/09/2009	IRD:Human	Germany	-N/A-	09-10	A/Berlin/INS361/2009(H1N1)	08/20/2010	
PB2	CY083804	Yes	1	2293	H1N1	12/12/2009	IRD:Human	Germany	-N/A-	09-10	A/Berlin/INS362/2009(H1N1)	03/03/2011	
PB2	CY071382	Yes	1	2293	H1N1	02/05/2010	IRD:Human	Germany	-N/A-	09-10	A/Berlin/INS430/2010(H1N1)	09/02/2010	
PB2	CY096818	Yes	1	2313	H1N1	1935	IRD:Human	-N/A-	-N/A-	-N/A-	A/BH/1935(H1N1)	09/16/2011	
PB2	CY113292	Yes	1	2312	H3N2	1982	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/10684/1982	04/17/2012	
PB2	CY112240	Yes	1	2310	H3N2	1968	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/15793/1968	04/17/2012	
PB2	CY112248	Yes	1	2312	H3N2	1968	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/16398/1968	04/16/2012	
PB2	CY077817	Yes	1	2327	H3N2	1972	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/21793/1972	12/22/2010	
