Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	Creation Date	
NS2	CY061902	Yes	8	847	H3N2	07/21/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/19/2009(H3N2)	04/29/2010	
NS2	CY055800	Yes	8	850	H1N1	08/16/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/54/2009(H1N1)	03/05/2010	
NS2	CY055920	Yes	8	850	H1N1	08/20/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/79/2009(H1N1)	03/05/2010	
NS2	EU146918	No	8	806	H5N1	2006	IRD:Human	Azerbaijan	-N/A-	-N/A-	A/Azerbaijan/001-161/2006(H5N1)	06/18/2008	
NS2	CY104552	Yes	8	860	H3N2	01/02/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/BacNinh/N52/2007	04/12/2012	
NS2	EF675057	No	8	799	H3N2	2003	IRD:Human	Germany	-N/A-	-N/A-	A/Baden-Wuerttemberg/13/2003(H3N2)	06/18/2008	
NS2	EF675058	No	8	804	H3N2	2003	IRD:Human	Germany	-N/A-	-N/A-	A/Baden-Wuerttemberg/84/2003(H3N2)	06/18/2008	
NS2	EF675061	No	8	805	H3N2	2004	IRD:Human	Germany	-N/A-	-N/A-	A/Baden-Wuerttemberg/97/2004(H3N2)	06/18/2008	
NS2	CY045499	No	8	807	H1N1	06/03/2009	IRD:Human	Germany	-N/A-	08-09	A/Baden-Wurttemberg/448/2009(H1N1)	09/16/2009	
NS2	CY071363	Yes	8	850	H1N1	03/04/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS428/2010(H1N1)	09/02/2010	
NS2	CY096438	Yes	8	850	H1N1	08/25/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS501/2010(H1N1)	08/23/2011	
NS2	FJ573472	No	8	816	H5N1	02/2008	IRD:Human	Bangladesh	-N/A-	-N/A-	A/Bangladesh/207095/2008(H5N1)	09/16/2009	
NS2	CY088773	No	8	823	H5N1	03/09/2011	IRD:Human	Bangladesh	-N/A-	-N/A-	A/Bangladesh/3233/2011	04/04/2011	
NS2	CY064784	Yes	8	844	H1N1	12/29/2009	IRD:Human	Spain	-N/A-	09-10	A/Barcelona/INS190/2009(H1N1)	06/18/2010	
NS2	EF675051	No	8	802	H3N2	2002	IRD:Human	Germany	-N/A-	-N/A-	A/Bayern/16/2002(H3N2)	06/18/2008	
NS2	GQ365662	No	8	739	H1N1	04/29/2009	IRD:Human	Germany	-N/A-	08-09	A/Bayern/62/2009(H1N1)	07/13/2009	
NS2	GQ166220	No	8	848	H1N1	2009	IRD:Human	Germany	-N/A-	-N/A-	A/Bayern/63/2009(H1N1)	05/26/2009	
NS2	EF587281	Yes	8	875	H5N1	2003	IRD:Human	China	-N/A-	-N/A-	A/Beijing/01/2003(H5N1)	07/13/2007	
NS2	CY048955	No	8	857	H1N1	10/2009	IRD:Human	China	-N/A-	-N/A-	A/Beijing/346/2009(H1N1)	04/27/2010	
NS2	CY048972	No	8	835	H3N2	10/2009	IRD:Human	China	-N/A-	-N/A-	A/Beijing/361/2009(H3N2)	04/27/2010	
NS2	CY048977	No	8	855	H1N1	10/2009	IRD:Human	China	-N/A-	-N/A-	A/Beijing/368/2009(H1N1)	04/27/2010	
NS2	CY081572*	No	8	837	H1N1	11/2010	IRD:Human	China	-N/A-	-N/A-	A/Beijing/3848/2010	02/17/2011	
NS2	CY081582	No	8	850	H1N1	11/2010	IRD:Human	China	-N/A-	-N/A-	A/Beijing/3872/2010	02/17/2011	
NS2	CY053356	No	8	832	H1N1	11/2009	IRD:Human	China	-N/A-	-N/A-	A/Beijing/721/2009(H1N1)	12/16/2009	
NS2	CY053361	No	8	845	H1N1	11/2009	IRD:Human	China	-N/A-	-N/A-	A/Beijing/740/2009(H1N1)	12/16/2009	
NS2	EF675043	No	8	804	H3N2	1999	IRD:Human	Germany	-N/A-	-N/A-	A/Berlin/177/99(H3N2)	06/18/2008	
NS2	EF675041	No	8	801	H3N2	1999	IRD:Human	Germany	-N/A-	-N/A-	A/Berlin/199/99(H3N2)	06/18/2008	
NS2	EF675052	No	8	804	H3N2	2002	IRD:Human	Germany	-N/A-	-N/A-	A/Berlin/3/02(H3N2)	06/18/2008	
NS2	EF675042	No	8	729	H3N2	1998	IRD:Human	Germany	-N/A-	-N/A-	A/Berlin/90/98(H3N2)	06/18/2008	
NS2	CY113129	Yes	8	859	H3N2	1974	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/5931/1974	04/06/2012	
NS2	CY112301	Yes	8	862	H3N2	1972	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/6022/1972	04/16/2012	
NS2	CY113049	Yes	8	863	H3N2	1969	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/908/1969	04/06/2012	
NS2	CY083733*	No	8	850	H1N1	11/26/2009	IRD:Human	Germany	-N/A-	09-10	A/Bochum/INS120/2009(H1N1)	03/03/2011	
NS2	CY080685	Yes	8	878	H1N1	02/09/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/18/2009(H1N1)	01/30/2011	
NS2	CY080741	Yes	8	880	H1N1	02/20/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/30/2009(H1N1)	01/30/2011	
NS2	CY089207	Yes	8	850	H1N1	10/22/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/594/2009(H1N1)	04/05/2011	
NS2	CY080885	Yes	8	877	H1N1	03/03/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/63/2009(H1N1)	02/01/2011	
NS2	CY089127	Yes	8	859	H1N1	03/21/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/70/2009	04/26/2011	
NS2	CY080933	Yes	8	861	H1N1	03/23/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/71/2009(H1N1)	02/01/2011	
NS2	CY081021*	Yes	8	879	H1N1	03/17/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/93/2009(H1N1)	02/02/2011	
NS2	CY089777	Yes	8	865	H3N2	04/27/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/99/2009	05/12/2011	
NS2	CY111170	Yes	8	862	H3N2	01/12/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA06/2011	03/29/2012	
NS2	CY125721	Yes	8	865	H3N2	02/21/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA27/2011	08/27/2012	
NS2	CY111274	Yes	8	863	H3N2	02/07/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA32/2011(H3N2)	03/28/2012	
NS2	CY111450	Yes	8	863	H3N2	03/17/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA82/2011	04/16/2012	
NS2	GQ365670	No	8	786	H1N1	05/02/2009	IRD:Human	Germany	-N/A-	08-09	A/Brandenburg/19/2009(H1N1)	07/20/2009	
NS2	CY120735	Yes	8	865	H1N1	09/16/2009	IRD:Human	Brazil	-N/A-	-N/A-	A/Brazil/AVS06/2009	06/05/2012	
NS2	AF333238	No	8	838	H1N1	1918	IRD:Human	USA	Alaska	-N/A-	A/Brevig Mission/1/1918(H1N1)	07/27/2006	
NS2	CY064978	Yes	8	811	H1N1	07/01/2007	IRD:Human	Australia	-N/A-	-N/A-	A/Brisbane/59/2007	03/28/2012	
NS2	CY066739	Yes	8	850	H1N1	11/03/2009	IRD:Human	Belgium	-N/A-	09-10	A/Brussels/INS208/2009(H1N1)	11/18/2010	
NS2	CY083547	Yes	8	844	H1N1	11/10/2009	IRD:Human	Hungary	-N/A-	09-10	A/Budapest/WRAIR2393N/2009	03/16/2011	
NS2	CY097976	Yes	8	838	H1N1	01/18/2011	IRD:Human	Hungary	-N/A-	10-11	A/Budapest/WRAIR3789N/2011	04/12/2012	
NS2	CY093866	Yes	8	865	H4N8	10/25/2008	IRD:Human	USA	California	08-09	A/bufflehead/California/8522/2008	07/27/2011	
NS2	FJ971074	Yes	8	863	H1N1	04/16/2009	IRD:Human	USA	California	08-09	A/California/06/2009(H1N1)	06/05/2009	
NS2	EU097923	No	8	796	H3N2	2004	IRD:Human	USA	California	-N/A-	A/California/07/2004(H3N2)	06/18/2008	
NS2	CY121428	Yes	8	862	H3N2	1999	IRD:Human	USA	California	-N/A-	A/California/32/1999	07/09/2012	
NS2	CY028728	No	8	832	H1N1	1978	IRD:Human	USA	California	-N/A-	A/California/45/1978(H1N1)	03/17/2008	
NS2	CY092277	Yes	8	863	H3N2	01/28/2011	IRD:Human	USA	California	10-11	A/California/NHRC0004/2011	10/07/2011	
NS2	CY091465*	Yes	8	860	H3N2	12/10/2003	IRD:Human	USA	California	03-04	A/California/NHRC0006/2003(H3N2)	05/31/2011	
NS2	CY028463	Yes	8	844	H1N1	02/26/2007	IRD:Human	USA	California	06-07	A/California/UR06-0442/2007(H1N1)	01/17/2008	
NS2	CY063191	Yes	8	844	H1N1	01/26/2010	IRD:Human	USA	California	09-10	A/California/VRDL11/2010(H1N1)	05/14/2010	
NS2	CY066339	Yes	8	850	H1N1	12/15/2009	IRD:Human	USA	California	09-10	A/California/VRDL120/2009(H1N1)	07/16/2010	
NS2	CY066435	Yes	8	850	H1N1	12/30/2009	IRD:Human	USA	California	09-10	A/California/VRDL132/2009(H1N1)	07/18/2010	
NS2	CY068197	Yes	8	859	H3N2	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL169/2009(H3N2)	08/09/2010	
NS2	CY067933	Yes	8	859	H3N2	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL177/2009(H3N2)	08/09/2010	
NS2	CY074103	Yes	8	860	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL189/2009(H1N1)	10/14/2010	
NS2	CY074127	Yes	8	863	H1N1	04/27/2009	IRD:Human	USA	California	08-09	A/California/VRDL194/2009(H1N1)	10/14/2010	
NS2	CY074167	Yes	8	860	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL213/2009(H1N1)	10/14/2010	
NS2	CY074207	Yes	8	859	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL220/2009(H1N1)	10/14/2010	
NS2	CY074279	Yes	8	859	H1N1	2009	IRD:Human	USA	California	-N/A-	A/California/VRDL232/2009(H1N1)	10/14/2010	
NS2	CY092381	Yes	8	844	H3N2	05/01/2009	IRD:Human	USA	California	08-09	A/California/VRDL257/2009	10/06/2011	
NS2	CY054823	Yes	8	850	H1N1	06/22/2009	IRD:Human	USA	California	08-09	A/California/VRDL28/2009(H1N1)	02/05/2010	
NS2	CY068453	Yes	8	859	H3N2	04/30/2009	IRD:Human	USA	California	08-09	A/California/VRDL294/2009(H3N2)	08/09/2010	
NS2	CY074583	Yes	8	859	H1N1	05/08/2009	IRD:Human	USA	California	08-09	A/California/VRDL346/2009(H1N1)	10/14/2010	
NS2	CY054879	Yes	8	850	H1N1	07/05/2009	IRD:Human	USA	California	08-09	A/California/VRDL35/2009(H1N1)	02/05/2010	
NS2	CY074671	Yes	8	860	H1N1	04/27/2009	IRD:Human	USA	California	08-09	A/California/VRDL382/2009(H1N1)	10/14/2010	
NS2	CY054991	Yes	8	844	H1N1	07/21/2009	IRD:Human	USA	California	08-09	A/California/VRDL58/2009(H1N1)	02/05/2010	
NS2	CY055490	Yes	8	844	H1N1	09/01/2009	IRD:Human	USA	California	08-09	A/California/VRDL73/2009(H1N1)	03/05/2010	
NS2	CY009600	No	8	848	H1N1	1946	IRD:Human	Unknown	-N/A-	-N/A-	A/Cam/46(H1N1)	07/27/2006	
NS2	HQ664945	No	8	841	H5N1	04/07/2005	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/408008/2005(H5N1)	12/22/2010	
NS2	CY082972*	Yes	8	859	H3N2	10/14/2009	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/NHRCC00005/2009(H3N2)	02/17/2011	
NS2	CY081450	Yes	8	806	H3N2	10/14/2009	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/NHRCC00008/2009(H3N2)	02/08/2011	
NS2	HQ200421	No	8	866	H5N1	03/21/2006	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/Q0321176/2006(H5N1)	10/14/2010	
NS2	HQ200427	No	8	866	H5N1	04/04/2006	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/Q0405047/2006(H5N1)	10/14/2010	
NS2	HQ200573	No	8	875	H5N1	04/04/2007	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/R0405050/2007(H5N1)	10/14/2010	
NS2	HQ200600	Yes	8	867	H5N1	12/11/2008	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/S1211394/2008(H5N1)	10/14/2010	
NS2	JN588877	No	8	849	H5N1	04/18/2010	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/U0417030/2010	12/05/2011	
NS2	JN588878	No	8	825	H5N1	02/03/2011	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/V0203306/2011	12/05/2011	
NS2	JN588882	No	8	825	H5N1	06/06/2011	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/V0606321/2011	12/05/2011	
NS2	JQ714223	No	8	834	H5N1	08/18/2011	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/V0813302/2011	04/02/2012	
NS2	GQ132166	Yes	8	855	H1N1	2009	IRD:Human	Canada	-N/A-	-N/A-	A/Canada-NS/RV1538/2009(H1N1)	05/11/2009	
NS2	HQ240288	No	8	835	H1N1	12/02/2009	IRD:Human	Canada	-N/A-	09-10	A/Canada-ON/RV2017-10/2009(H1N1)	11/19/2012	
NS2	AY210304	No	8	838	H3N2	1970	IRD:Human	Canada	-N/A-	-N/A-	A/Canada/2/70(H3N2)	07/27/2006	
NS2	DQ009924	Yes	8	838	H2N2	2005	IRD:Human	Canada	-N/A-	-N/A-	A/Canada/720/05(H2N2)	07/27/2006	
NS2	CY015010	Yes	8	890	H7N3	05/11/2004	IRD:Human	Canada	-N/A-	03-04	A/Canada/rv504/2004(H7N3)	10/31/2006	
NS2	CY113553	Yes	8	859	H3N2	1991	IRD:Human	Australia	-N/A-	-N/A-	A/Canberra/1/1991	04/16/2012	
NS2	CY007799	Yes	8	856	H3N2	03/04/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Canterbury/01/2005(H3N2)	07/27/2006	
NS2	CY008360	No	8	856	H3N2	06/27/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Canterbury/104/2005(H3N2)	07/27/2006	
NS2	CY010336	Yes	8	861	H1N1	08/10/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Canterbury/139/2001(H1N1)	07/27/2006	
NS2	CY008047	Yes	8	856	H3N2	05/04/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Canterbury/24/2005(H3N2)	07/27/2006	
NS2	CY008600	No	8	856	H3N2	08/17/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Canterbury/251/2005(H3N2)	07/27/2006	
NS2	CY010232	Yes	8	861	H1N1	07/07/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Canterbury/35/2001(H1N1)	07/27/2006	
NS2	CY007679	Yes	8	853	H3N2	06/13/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Canterbury/35/2002(H3N2)	07/27/2006	
NS2	CY008143	Yes	8	856	H3N2	08/27/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Canterbury/39/2000(H3N2)	07/27/2006	
NS2	CY007711	Yes	8	855	H3N2	06/07/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Canterbury/49/2002(H3N2)	07/27/2006	
NS2	CY011788	Yes	8	861	H1N1	09/04/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Canterbury/55/2000(H1N1)	10/03/2006	
NS2	AY210309	No	8	838	H3N2	1971	IRD:Human	Venezuela	-N/A-	-N/A-	A/Caracas/1/71(H3N2)	07/27/2006	
NS2	FJ985752	No	8	853	H1N1	04/26/2009	IRD:Human	Spain	-N/A-	08-09	A/Castilla-La Mancha/GP13/2009(H1N1)	05/07/2009	
NS2	AF398877	No	8	864	H1N1	1995	IRD:Human	USA	Virginia	-N/A-	A/Charlottesville/31/95(H1N1)	07/27/2006	
NS2	FJ009459	No	8	838	H3N2	11/21/2007	IRD:Human	South Korea	-N/A-	07-08	A/Cheongju/H393/2007(H3N2)	11/08/2009	
NS2	CY083483	Yes	8	844	H1N1	10/14/2009	IRD:Human	USA	Illinois	09-10	A/Chicago/WRAIR1690P/2009	03/16/2011	
NS2	CY083499	Yes	8	844	H1N1	10/14/2009	IRD:Human	USA	Illinois	09-10	A/Chicago/WRAIR1691P/2009	03/16/2011	
NS2	AY210154	No	8	838	H2N2	1957	IRD:Human	Chile	-N/A-	-N/A-	A/Chile/13/57(H2N2)	07/27/2006	
NS2	CY092964	Yes	8	850	H1N1	07/01/2010	IRD:Human	Chile	-N/A-	-N/A-	A/Chile/19/2010	07/11/2011	
NS2	CY075311	Yes	8	850	H1N1	06/30/2009	IRD:Human	Chile	-N/A-	-N/A-	A/Chile/3242/2009(H1N1)	10/14/2010	
NS2	CY093036	Yes	8	850	H1N1	08/16/2010	IRD:Human	Chile	-N/A-	-N/A-	A/Chile/71/2010	07/18/2011	
NS2	CY098094	Yes	8	850	H1N1	08/19/2010	IRD:Human	Chile	-N/A-	-N/A-	A/Chile/89/2010(H1N1)	09/16/2011	
NS2	DQ835317	Yes	8	875	H5N1	2006	IRD:Human	China	-N/A-	-N/A-	A/China/GD01/2006(H5N1)	03/13/2007	
NS2	CY021041	Yes	8	851	H1N1	1982	IRD:Human	United Kingdom	-N/A-	-N/A-	A/Christ's Hospital/157/1982(H1N1)	05/15/2007	
NS2	CY002926	Yes	8	890	H3N2	08/07/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Christchurch/14/2004(H3N2)	07/27/2006	
NS2	CY125160	Yes	8	865	H1N1	2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Christchurch/4/2001	07/27/2012	
NS2	CY113361	Yes	8	860	H3N2	1986	IRD:Human	USA	Colorado	-N/A-	A/Colorado/2/1986	04/06/2012	
NS2	CY056975	Yes	8	844	H1N1	12/10/2009	IRD:Human	Denmark	-N/A-	09-10	A/Copenhagen/INS96/2009(H1N1)	03/29/2010	
NS2	JX913047	No	8	855	H3N2	03/19/2012	IRD:Human	Czech Republic	-N/A-	11-12	A/Czech Republic/76/2012	11/19/2012	
NS2	CY104906	Yes	8	859	H1N1	09/30/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/DaNang/DN364/2008(H1N1)	04/16/2012	
NS2	EU097909	No	8	796	H3N2	2002	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/05/2002(H3N2)	06/18/2008	
NS2	EU097906	No	8	796	H3N2	2002	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/08/2002(H3N2)	06/18/2008	
NS2	EU097927	No	8	796	H1N1	2001	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/11/2001(H1N1)	06/18/2008	
NS2	FJ265017	No	8	839	H1N1	02/13/2008	IRD:Human	Denmark	-N/A-	07-08	A/Denmark/122/2008(H1N1)	01/16/2009	
NS2	EU097918	No	8	796	H1N1	2004	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/16/2004(H1N1)	06/18/2008	
NS2	EU097926	No	8	796	H1N1	2001	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/40/2001(H1N1)	06/18/2008	
NS2	EU097917	No	8	796	H1N1	2006	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/47/2006(H1N1)	06/18/2008	
NS2	EU097913	No	8	796	H1N1	2006	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/49/2006(H1N1)	06/18/2008	
NS2	FJ982433	No	8	825	H1N1	04/29/2009	IRD:Human	Denmark	-N/A-	08-09	A/Denmark/513/2009(H1N1)	05/06/2009	
NS2	EU097902	No	8	796	H3N2	2003	IRD:Human	Denmark	-N/A-	-N/A-	A/Denmark/81/2003(H3N2)	06/18/2008	
NS2	CY056072*	No	8	841	H1N1	10/30/2009	IRD:Human	USA	District of Columbia	09-10	A/District of Columbia/INS21/2009(H1N1)	03/05/2010	
NS2	CY066883	Yes	8	850	H1N1	11/02/2009	IRD:Human	USA	District of Columbia	09-10	A/District of Columbia/INS229/2009(H1N1)	11/19/2010	
NS2	CY090031	Yes	8	851	H1N1	01/28/2011	IRD:Human	USA	District of Columbia	10-11	A/District of Columbia/WRAIR313/2011(H1N1)	12/05/2011	
NS2	CY011404	No	8	853	H3N2	07/09/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Dunedin/10/2002(H3N2)	03/30/2012	
NS2	CY011588	Yes	8	851	H1N1	02/11/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Dunedin/2/2000	04/16/2012	
NS2	GU983277*	No	8	660	H1N1	08/2009	IRD:Human	India	-N/A-	-N/A-	A/Eastern India/107/2009	03/09/2011	
NS2	GU983287*	No	8	660	H1N1	09/2009	IRD:Human	India	-N/A-	-N/A-	A/Eastern India/2499/2009	03/10/2011	
NS2	GU983282	No	8	662	H1N1	08/2009	IRD:Human	India	-N/A-	-N/A-	A/Eastern India/327/2009	03/21/2011	
NS2	GU983276*	No	8	660	H1N1	08/2009	IRD:Human	India	-N/A-	-N/A-	A/Eastern India/74/2009	03/10/2011	
NS2	HM204778	No	8	862	H2N2	09/02/1957	IRD:Human	El Salvador	-N/A-	-N/A-	A/El Salvador/2-Q226L/1957(H2N2)	07/07/2010	
NS2	AY210155	No	8	838	H2N2	1957	IRD:Human	El Salvador	-N/A-	-N/A-	A/ElSalvador/2/57(H2N2)	07/27/2006	
NS2	JX625738	Yes	8	863	H1N1	11/28/2010	IRD:Human	United Kingdom	-N/A-	10-11	A/England/04880374/2010	12/03/2012	
NS2	JF710772	No	8	890	H3N2	2002	IRD:Human	United Kingdom	-N/A-	-N/A-	A/England/198/2002	04/26/2011	
NS2	JF710773	No	8	890	H3N2	2000	IRD:Human	United Kingdom	-N/A-	-N/A-	A/England/24/2000	04/26/2011	
NS2	CY065434	Yes	8	863	H1N1	05/08/2009	IRD:Human	United Kingdom	-N/A-	08-09	A/England/256/2009	01/25/2012	
NS2	HM567700	No	8	853	H1N1	05/31/2009	IRD:Human	United Kingdom	-N/A-	08-09	A/England/351/2009	01/25/2012	
NS2	JF710767	No	8	887	H3N2	2003	IRD:Human	United Kingdom	-N/A-	-N/A-	A/England/364/2003	04/26/2011	
NS2	JF710768	No	8	887	H3N2	2003	IRD:Human	United Kingdom	-N/A-	-N/A-	A/England/367/2003	04/26/2011	
NS2	HM567868	No	8	853	H1N1	06/02/2009	IRD:Human	United Kingdom	-N/A-	08-09	A/England/416/2009	01/25/2012	
NS2	AM502792	Yes	8	887	H3N2	2003	IRD:Human	United Kingdom	-N/A-	-N/A-	A/England/528/2003(H3N2)	05/19/2008	
NS2	CY088378	Yes	8	838	H3N2	11/26/2003	IRD:Human	United Kingdom	-N/A-	03-04	A/England/534/2003(H3N2)	03/20/2012	
NS2	FJ445064	Yes	8	846	H1N1	07/28/2007	IRD:Human	United Kingdom	-N/A-	-N/A-	A/England/545/2007(H1N1)	12/02/2008	
