Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	Creation Date	
PA	CY097947	Yes	3	2151	H1N1	12/23/2010	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WRAIR3448N/2010	04/12/2012	
PA	CY113234	Yes	3	2192	H3N2	1977	IRD:Human	Netherlands	-N/A-	-N/A-	A/Amsterdam/1609/1977	04/06/2012	
PA	CY112465	Yes	3	2192	H3N2	1992	IRD:Human	Netherlands	-N/A-	-N/A-	A/Amsterdam/4112/1992	09/28/2012	
PA	CY098573	Yes	3	2154	H5N1	11/01/2005	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1/2005	04/12/2012	
PA	HM172342*	Yes	3	2151	H5N1	2005	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1/2005(H5N1)	08/20/2010	
PA	CY098667	No	3	2154	H5N1	12/10/2006	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1/2006	12/14/2011	
PA	CY098680	No	3	2154	H5N1	03/17/2007	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1/2007	12/14/2011	
PA	HM172310	Yes	3	2233	H5N1	2005	IRD:Human	China	-N/A-	-N/A-	A/Anhui/2/2005(H5N1)	08/20/2010	
PA	CY073063	Yes	3	2151	H1N1	11/15/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1425T/2009(H1N1)	09/02/2010	
PA	CY073079	No	3	2154	H1N1	10/21/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1428T/2009(H1N1)	09/02/2010	
PA	CY073087	Yes	3	2151	H1N1	11/13/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1435T/2009	04/12/2012	
PA	CY073095*	No	3	2148	H1N1	11/04/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1440T/2009(H1N1)	09/02/2010	
PA	CY031584	Yes	3	2190	H2N2	1957	IRD:Human	USA	Michigan	-N/A-	A/Ann Arbor/23/1957(H2N2)	06/18/2008	
PA	AY209994	No	3	2151	H2N2	1960	IRD:Human	USA	Michigan	-N/A-	A/Ann Arbor/6/60(H2N2)	07/27/2006	
PA	AY210005	No	3	2151	H2N2	1967	IRD:Human	USA	Michigan	-N/A-	A/AnnArbor/7/67(H2N2)	07/27/2006	
PA	CY083630	Yes	3	2151	H1N1	07/06/2009	IRD:Human	Peru	-N/A-	-N/A-	A/Arequipa/WRAIR9939F/2009	04/12/2012	
PA	HM569672	Yes	3	2151	H1N1	07/21/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/08AR/2009(H1N1)	07/07/2010	
PA	CY047834	No	3	2151	H1N1	06/21/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/8551/2009(H1N1)	03/06/2012	
PA	CY047906	No	3	2151	H1N1	06/22/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9452/2009(H1N1)	03/06/2012	
PA	CY047914	No	3	2151	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9576/2009(H1N1)	03/06/2012	
PA	CY047930	No	3	2151	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9583/2009(H1N1)	03/06/2012	
PA	CY047946	No	3	2151	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9597/2009(H1N1)	03/06/2012	
PA	CY073967	No	3	2151	H1N1	01/15/2010	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG102/2010	01/10/2011	
PA	CY073988*	No	3	2151	H1N1	06/27/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG106/2009	01/24/2011	
PA	CY074017*	No	3	2151	H1N1	07/27/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG23/2009(H1N1)	01/10/2011	
PA	CY074065*	No	3	2151	H1N1	07/22/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG82/2009	01/24/2011	
PA	CY074071*	No	3	2151	H1N1	06/17/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG83/2009	01/24/2011	
PA	CY074078*	No	3	2151	H1N1	07/05/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG84/2009	01/23/2011	
PA	GQ457490	Yes	3	2151	H1N1	04/26/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/02/2009(H1N1)	08/09/2009	
PA	CY019968	Yes	3	2188	H1N1	1978	IRD:Human	USA	Arizona	-N/A-	A/Arizona/14/1978(H1N1)	05/15/2007	
PA	KC781014	Yes	3	2151	H1N1	12/06/2009	IRD:Human	USA	Arizona	09-10	A/Arizona/20/2009	04/08/2013	
PA	CY069436	Yes	3	2195	H3N2	02/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/WRAIR1142P/2009(H3N2)	08/20/2010	
PA	CY093358	Yes	3	2192	H3N2	03/01/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/WRAIR1562P/2009(H3N2)	07/27/2011	
PA	CY069540	Yes	3	2193	H1N1	03/2009	IRD:Human	USA	Arkansas	08-09	A/Arkansas/WRAIR1249P/2009(H1N1)	08/20/2010	
PA	CY093294	Yes	3	2192	H3N2	02/01/2009	IRD:Human	USA	Arkansas	08-09	A/Arkansas/WRAIR1251P/2009(H3N2)	07/27/2011	
PA	HM189319	Yes	3	2197	H1N1	11/25/2009	IRD:Human	Russia	-N/A-	09-10	A/Arkhangelsk/CRIE-GNY/2009(H1N1)	06/06/2010	
PA	CY002959	Yes	3	2208	H3N2	10/12/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Ashburton/280/2004(H3N2)	07/27/2006	
PA	CY071425*	Yes	3	2151	H1N1	10/28/2009	IRD:Human	Turkmenistan	-N/A-	-N/A-	A/Ashgabat/WR0865N/2009(H1N1)	09/02/2010	
PA	CY062712	Yes	3	2175	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS123/2009(H1N1)	05/14/2010	
PA	CY062728	Yes	3	2175	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS125/2009(H1N1)	05/14/2010	
PA	CY062872	Yes	3	2175	H1N1	12/18/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS160/2009(H1N1)	05/14/2010	
PA	CY062888	Yes	3	2175	H1N1	12/20/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS162/2009(H1N1)	05/14/2010	
PA	CY062896	Yes	3	2175	H1N1	12/20/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS163/2009(H1N1)	05/14/2010	
PA	CY062928	Yes	3	2169	H1N1	12/26/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS167/2009(H1N1)	05/14/2010	
PA	CY067100	Yes	3	2175	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS262/2009(H1N1)	11/18/2010	
PA	CY067116	Yes	3	2175	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS264/2009(H1N1)	11/18/2010	
PA	CY066612	Yes	3	2169	H1N1	12/15/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS273/2009(H1N1)	07/19/2010	
PA	CY066620	Yes	3	2175	H1N1	12/15/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS274/2009(H1N1)	07/19/2010	
PA	CY067164	Yes	3	2175	H1N1	12/17/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS276/2009(H1N1)	11/18/2010	
PA	CY072347	Yes	3	2175	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS320/2009(H1N1)	09/02/2010	
PA	CY072355	Yes	3	2175	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS322/2009(H1N1)	09/02/2010	
PA	CY072371	Yes	3	2175	H1N1	12/20/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS327/2009(H1N1)	09/02/2010	
PA	CY073011	Yes	3	2175	H1N1	12/26/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS330/2009(H1N1)	09/02/2010	
PA	CY072419	Yes	3	2175	H1N1	12/30/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS335/2009(H1N1)	09/02/2010	
PA	CY072435	Yes	3	2175	H1N1	12/30/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS337/2009(H1N1)	09/02/2010	
PA	CY069191	Yes	3	2175	H1N1	12/26/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS357/2009(H1N1)	08/20/2010	
PA	CY069199	Yes	3	2175	H1N1	12/26/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS358/2009(H1N1)	08/20/2010	
PA	CY071132	Yes	3	2175	H1N1	12/31/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS383/2009(H1N1)	09/02/2010	
PA	CY071156*	No	3	2175	H1N1	01/19/2010	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS391/2010(H1N1)	09/02/2010	
PA	CY071292	Yes	3	2175	H1N1	02/05/2010	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS414/2010(H1N1)	09/02/2010	
PA	CY075080	Yes	3	2175	H1N1	02/17/2010	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS416/2010(H1N1)	10/14/2010	
PA	CY129691	Yes	3	2176	H1N1	02/18/2011	IRD:Human	Greece	-N/A-	10-11	A/Athens/INS554/2011	01/14/2013	
PA	CY129464	Yes	3	2176	H1N1	02/12/2011	IRD:Human	Greece	-N/A-	10-11	A/Athens/INS566/2011	01/14/2013	
PA	CY129723	Yes	3	2175	H1N1	02/25/2011	IRD:Human	Greece	-N/A-	10-11	A/Athens/INS569/2011	01/14/2013	
PA	CY113410	Yes	3	2192	H3N2	1989	IRD:Human	USA	Georgia	-N/A-	A/Atlanta/211/1989	04/12/2012	
PA	CY113378	Yes	3	2192	H3N2	1988	IRD:Human	USA	Georgia	-N/A-	A/Atlanta/3572/1988	04/12/2012	
PA	CY112377	Yes	3	2208	Mixed	1982	IRD:Human	Australia	-N/A-	-N/A-	A/Auckland/4382/1982	04/12/2012	
PA	CY023031	Yes	3	2177	H3N2	10/30/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/596/2000(H3N2)	09/12/2007	
PA	CY023055	Yes	3	2189	H3N2	09/11/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/601/2000(H3N2)	09/12/2007	
PA	CY023063	Yes	3	2188	H3N2	10/02/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/603/2001(H3N2)	03/17/2008	
PA	CY022186	Yes	3	2190	H3N2	08/15/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/607/2001(H3N2)	09/12/2007	
PA	CY022562	Yes	3	2189	H3N2	06/18/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/609/2002(H3N2)	09/12/2007	
PA	CY022194	Yes	3	2184	H3N2	09/09/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/611/2002(H3N2)	09/12/2007	
PA	CY022570	Yes	3	2190	H3N2	08/14/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/612/2002(H3N2)	09/12/2007	
PA	CY022202	Yes	3	2189	H3N2	08/01/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/613/2002(H3N2)	09/12/2007	
PA	CY022210	Yes	3	2190	H3N2	01/14/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/614/2002(H3N2)	09/12/2007	
PA	CY022602	Yes	3	2190	H3N2	01/30/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/621/2005(H3N2)	09/12/2007	
PA	CY055555	Yes	3	2175	H1N1	07/20/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/10/2009(H1N1)	03/04/2010	
PA	CY055578	Yes	3	2175	H1N1	07/20/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/13/2009(H1N1)	03/04/2010	
PA	CY066516	Yes	3	2182	H3N2	07/21/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/18/2009(H3N2)	07/16/2010	
PA	CY061903	Yes	3	2192	H3N2	07/21/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/19/2009(H3N2)	04/29/2010	
PA	CY061895	No	3	2183	H3N2	07/16/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/2/2009(H3N2)	04/29/2010	
PA	CY055634	Yes	3	2175	H1N1	07/21/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/24/2009(H1N1)	03/04/2010	
PA	CY055642	Yes	3	2175	H1N1	07/22/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/25/2009(H1N1)	03/04/2010	
PA	CY055658	Yes	3	2172	H1N1	07/22/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/27/2009(H1N1)	03/04/2010	
PA	CY055697	Yes	3	2175	H1N1	07/24/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/35/2009(H1N1)	03/04/2010	
PA	CY055705	Yes	3	2172	H1N1	07/24/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/36/2009(H1N1)	03/04/2010	
PA	CY055737	Yes	3	2175	H1N1	07/25/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/42/2009(H1N1)	03/04/2010	
PA	CY055745	Yes	3	2175	H1N1	07/26/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/43/2009(H1N1)	03/04/2010	
PA	CY055801	Yes	3	2172	H1N1	08/16/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/54/2009(H1N1)	03/05/2010	
PA	CY080568	Yes	3	2194	H3N2	07/30/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/55/2009	01/26/2011	
PA	CY055809	Yes	3	2172	H1N1	07/30/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/56/2009(H1N1)	03/05/2010	
PA	CY055841	Yes	3	2175	H1N1	08/02/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/60/2009(H1N1)	03/05/2010	
PA	CY055889	Yes	3	2172	H1N1	08/05/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/69/2009(H1N1)	03/05/2010	
PA	CY055913	Yes	3	2172	H1N1	08/12/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/73/2009(H1N1)	03/05/2010	
PA	CY091426	Yes	3	2192	H3N2	04/13/2005	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0001/2005(H3N2)	05/30/2011	
PA	CY092230	Yes	3	2192	H3N2	07/08/2003	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/NHRC0005/2003	10/07/2011	
PA	EU146864	No	3	2170	H5N1	2006	IRD:Human	Azerbaijan	-N/A-	-N/A-	A/Azerbaijan/001-161/2006(H5N1)	06/18/2008	
PA	EU146863	No	3	2169	H5N1	2006	IRD:Human	Azerbaijan	-N/A-	-N/A-	A/Azerbaijan/011-162/2006(H5N1)	06/18/2008	
PA	CY104137	Yes	3	2192	H3N2	02/13/2004	IRD:Human	Viet Nam	-N/A-	-N/A-	A/BacGiang/BG003/2004	04/12/2012	
PA	DQ508824	Yes	3	2151	H3N2	1979	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/01/1979(H3N2)	07/27/2006	
PA	CY114434	Yes	3	2208	H3N2	1979	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/1/1979	04/12/2012	
PA	CY071364	Yes	3	2175	H1N1	03/04/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS428/2010(H1N1)	09/02/2010	
PA	CY096335	Yes	3	2175	H1N1	08/12/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS482/2010(H1N1)	08/23/2011	
PA	CY096399	Yes	3	2175	H1N1	08/23/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS495/2010(H1N1)	08/23/2011	
PA	CY096407	Yes	3	2175	H1N1	08/24/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS497/2010(H1N1)	08/23/2011	
PA	CY096423	Yes	3	2175	H1N1	08/24/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS499/2010(H1N1)	08/23/2011	
PA	CY096439	Yes	3	2175	H1N1	08/25/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS501/2010(H1N1)	08/23/2011	
PA	CY096463	Yes	3	2176	H1N1	08/26/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS505/2010(H1N1)	08/23/2011	
PA	CY096511	Yes	3	2175	H1N1	09/01/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS513/2010(H1N1)	08/23/2011	
PA	CY096526	Yes	3	2175	H1N1	09/02/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS517/2010(H1N1)	08/23/2011	
PA	CY096534	Yes	3	2175	H1N1	09/10/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS518/2010(H1N1)	08/23/2011	
PA	CY098568	Yes	3	2175	H1N1	09/22/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS520/2010	09/19/2011	
PA	CY129763	Yes	3	2176	H1N1	09/08/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS580/2010	01/14/2013	
PA	CY129779	Yes	3	2175	H1N1	09/09/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS582/2010	01/14/2013	
PA	CY129795	Yes	3	2176	H1N1	09/30/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS584/2010	01/14/2013	
PA	CY129819	Yes	3	2176	H1N1	10/11/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS587/2010	01/14/2013	
PA	FJ573467	No	3	2151	H5N1	02/2008	IRD:Human	Bangladesh	-N/A-	-N/A-	A/Bangladesh/207095/2008(H5N1)	09/16/2009	
PA	CY088768	No	3	2151	H5N1	03/09/2011	IRD:Human	Bangladesh	-N/A-	-N/A-	A/Bangladesh/3233/2011	04/04/2011	
PA	CY064785	Yes	3	2175	H1N1	12/29/2009	IRD:Human	Spain	-N/A-	09-10	A/Barcelona/INS190/2009(H1N1)	06/18/2010	
PA	CY071100	Yes	3	2175	H1N1	12/11/2009	IRD:Human	Spain	-N/A-	09-10	A/Barcelona/INS379/2009(H1N1)	09/02/2010	
PA	CY009625	No	3	2206	H1N1	1982	IRD:Human	USA	Texas	-N/A-	A/Baylor/11735/82(H1N1)	07/27/2006	
PA	CY021034	Yes	3	2172	H1N1	1981	IRD:Human	USA	Texas	-N/A-	A/Baylor/4052/1981(H1N1)	05/15/2007	
PA	EF587276	Yes	3	2233	H5N1	2003	IRD:Human	China	-N/A-	-N/A-	A/Beijing/01/2003(H5N1)	07/13/2007	
PA	GQ225372	Yes	3	2151	H1N1	05/15/2009	IRD:Human	China	-N/A-	-N/A-	A/Beijing/01/2009(H1N1)	06/05/2009	
PA	CY098708	No	3	2154	H5N1	12/04/2008	IRD:Human	China	-N/A-	-N/A-	A/Beijing/1/2009	12/14/2011	
PA	CY008161	Yes	3	2231	H3N2	1968	IRD:Human	China	-N/A-	-N/A-	A/Beijing/1/68(H3N2)	07/27/2006	
PA	CY033619	Yes	3	2200	H1N1	1995	IRD:Human	China	-N/A-	-N/A-	A/Beijing/262/1995(H1N1)	09/03/2008	
PA	CY006049	Yes	3	2232	H3N2	1975	IRD:Human	China	-N/A-	-N/A-	A/Beijing/39/75(H3N2)	07/27/2006	
PA	CY053337	No	3	2170	H1N1	11/2009	IRD:Human	China	-N/A-	-N/A-	A/Beijing/718/2009(H1N1)	12/16/2009	
PA	JF816661	Yes	3	2151	H1N1	01/14/2011	IRD:Human	China	-N/A-	-N/A-	A/Beijing/HZ01/2011	05/10/2011	
PA	CY009281	No	3	2206	H1N1	1942	IRD:Human	USA	Unknown	-N/A-	A/Bel/1942(H1N1)	01/02/2008	
PA	CY093390	Yes	3	2192	H3N2	10/25/2010	IRD:Human	Serbia	-N/A-	10-11	A/Belgrade/WRAIR2379N/2010(H3N2)	07/27/2011	
PA	CY073229	Yes	3	2151	H1N1	12/10/2009	IRD:Human	Serbia	-N/A-	09-10	A/Belgrade/WRAIR2384T/2009(H1N1)	09/02/2010	
PA	CY093398	Yes	3	2192	H3N2	10/26/2010	IRD:Human	Serbia	-N/A-	10-11	A/Belgrade/WRAIR2956T/2010(H3N2)	07/27/2011	
