CY062194|A/California/VRDL79/2009(H1N1),0.007067,0.014134,0.611307,0.007067,0.014134,0.604240,0.604240,0.014134,0.008834,0.611307,0.000000,0.008834,0.613074,0.010601,0.614841,0.008834,0.214159,0.008834,0.613074,0.008834,0.015901,0.007067,0.010601,0.607774,0.611307,0.014134,0.609541,0.010601,0.613074,0.611307,0.008834,0.609541,0.010601,0.607774,0.017668,0.017668,0.017730,0.010601,0.010601,0.609541,0.014134,0.015901,0.015901,0.014134,0.602473,0.008834,0.019435,0.602473,0.611307,0.607774,0.015901,0.611307,0.008834,0.386926,0.014134,0.607774,0.010601,0.010601,0.613074,0.611307,0.010601,0.609541,0.008834,0.007067,0.609541,0.371886,0.012367,0.007067,0.609541,0.008834,0.607774,0.007067,0.602473,0.215929,0.607774,0.215929,0.600707,0.008834,0.010601,0.008834,0.015901,0.606007,0.012367,0.614841,0.611307,0.012367,0.010601,0.008834,0.012367,0.611307,0.012367,0.015901,0.008834,0.007067,0.607774,0.214159,0.012367,0.007067,0.008834,0.613074
KC782147|A/Illinois/13/2009,0.005300,0.010601,0.611307,0.005300,0.012367,0.604240,0.604240,0.012367,0.007067,0.611307,0.008834,0.000000,0.613074,0.008834,0.614841,0.007067,0.212389,0.007067,0.613074,0.007067,0.014134,0.005300,0.008834,0.607774,0.611307,0.012367,0.609541,0.008834,0.613074,0.611307,0.007067,0.609541,0.008834,0.607774,0.015901,0.015901,0.015957,0.008834,0.008834,0.609541,0.012367,0.014134,0.014134,0.008834,0.602473,0.007067,0.017668,0.602473,0.611307,0.609541,0.014134,0.611307,0.007067,0.385159,0.012367,0.607774,0.008834,0.008834,0.613074,0.611307,0.007067,0.609541,0.001767,0.005300,0.609541,0.370107,0.010601,0.005300,0.609541,0.007067,0.609541,0.008834,0.602473,0.214159,0.607774,0.214159,0.600707,0.007067,0.008834,0.007067,0.017668,0.606007,0.010601,0.614841,0.611307,0.010601,0.008834,0.007067,0.010601,0.611307,0.010601,0.014134,0.007067,0.005300,0.607774,0.212389,0.008834,0.005300,0.007067,0.613074
CY124151|A/Singapore/EN122/2011,0.613074,0.614841,0.022968,0.613074,0.618375,0.090106,0.088339,0.616608,0.614841,0.017668,0.613074,0.613074,0.000000,0.609541,0.014134,0.616608,0.615929,0.614841,0.021201,0.613074,0.614841,0.613074,0.613074,0.097173,0.030035,0.613074,0.022968,0.614841,0.008834,0.024735,0.611307,0.019435,0.613074,0.033569,0.616608,0.614841,0.617021,0.613074,0.613074,0.024735,0.613074,0.614841,0.616608,0.616608,0.070671,0.613074,0.614841,0.070671,0.021201,0.037102,0.614841,0.028269,0.611307,0.634276,0.616608,0.019435,0.614841,0.614841,0.012367,0.030035,0.611307,0.022968,0.613074,0.613074,0.022968,0.631673,0.611307,0.613074,0.024735,0.611307,0.042403,0.613074,0.088339,0.615929,0.021201,0.615929,0.083039,0.616608,0.613074,0.611307,0.613074,0.088339,0.614841,0.015901,0.022968,0.613074,0.616608,0.614841,0.614841,0.030035,0.613074,0.616608,0.614841,0.613074,0.067138,0.617699,0.613074,0.613074,0.613074,0.120141
CY066327|A/California/VRDL119/2009(H1N1),0.007067,0.014134,0.607774,0.007067,0.014134,0.600707,0.600707,0.014134,0.008834,0.607774,0.010601,0.008834,0.609541,0.000000,0.611307,0.008834,0.214159,0.008834,0.609541,0.008834,0.012367,0.007067,0.008834,0.604240,0.607774,0.010601,0.606007,0.010601,0.609541,0.607774,0.008834,0.606007,0.010601,0.604240,0.014134,0.014134,0.017730,0.007067,0.010601,0.606007,0.012367,0.012367,0.012367,0.014134,0.598940,0.008834,0.015901,0.598940,0.607774,0.604240,0.012367,0.611307,0.008834,0.383392,0.010601,0.604240,0.010601,0.010601,0.609541,0.607774,0.010601,0.606007,0.008834,0.007067,0.606007,0.368327,0.008834,0.005300,0.606007,0.008834,0.604240,0.007067,0.598940,0.215929,0.604240,0.215929,0.597173,0.008834,0.007067,0.007067,0.015901,0.602473,0.012367,0.611307,0.607774,0.012367,0.010601,0.008834,0.012367,0.607774,0.008834,0.015901,0.008834,0.007067,0.604240,0.214159,0.012367,0.007067,0.005300,0.609541
CY134996|A/Texas/JMM_37/2012,0.614841,0.616608,0.028269,0.614841,0.620141,0.088339,0.086572,0.618375,0.616608,0.022968,0.614841,0.614841,0.014134,0.611307,0.000000,0.618375,0.617699,0.616608,0.026502,0.614841,0.616608,0.614841,0.614841,0.095406,0.035336,0.614841,0.028269,0.616608,0.012367,0.028269,0.613074,0.024735,0.614841,0.031802,0.618375,0.616608,0.618794,0.614841,0.614841,0.030035,0.614841,0.616608,0.618375,0.618375,0.070671,0.614841,0.616608,0.070671,0.026502,0.038869,0.616608,0.033569,0.613074,0.636042,0.618375,0.024735,0.616608,0.616608,0.014134,0.031802,0.613074,0.028269,0.614841,0.614841,0.028269,0.633452,0.613074,0.614841,0.030035,0.613074,0.040636,0.614841,0.086572,0.614159,0.026502,0.614159,0.081272,0.618375,0.614841,0.613074,0.614841,0.086572,0.616608,0.017668,0.028269,0.614841,0.618375,0.616608,0.616608,0.031802,0.614841,0.618375,0.616608,0.614841,0.067138,0.615929,0.614841,0.614841,0.614841,0.121908
CY052045|A/Parana/2529/2009(H1N1),0.005300,0.012367,0.614841,0.005300,0.008834,0.607774,0.607774,0.012367,0.003534,0.614841,0.008834,0.007067,0.616608,0.008834,0.618375,0.000000,0.212389,0.003534,0.616608,0.007067,0.014134,0.005300,0.008834,0.611307,0.614841,0.012367,0.613074,0.008834,0.616608,0.614841,0.007067,0.613074,0.008834,0.611307,0.015901,0.015901,0.012411,0.008834,0.008834,0.613074,0.012367,0.014134,0.014134,0.012367,0.606007,0.007067,0.017668,0.606007,0.614841,0.611307,0.014134,0.614841,0.007067,0.386926,0.012367,0.611307,0.008834,0.008834,0.616608,0.614841,0.008834,0.613074,0.007067,0.005300,0.613074,0.373665,0.010601,0.005300,0.613074,0.007067,0.611307,0.008834,0.606007,0.214159,0.611307,0.214159,0.604240,0.003534,0.008834,0.007067,0.017668,0.609541,0.010601,0.618375,0.614841,0.010601,0.008834,0.007067,0.010601,0.614841,0.010601,0.014134,0.007067,0.005300,0.611307,0.212389,0.010601,0.005300,0.007067,0.616608
CY043497|A/Niigata/08F031/2009(H1N1),0.212389,0.215929,0.619469,0.210619,0.217699,0.623009,0.623009,0.217699,0.212389,0.614159,0.214159,0.212389,0.615929,0.214159,0.617699,0.212389,0.000000,0.210619,0.617699,0.214159,0.217699,0.212389,0.215929,0.624779,0.617699,0.215929,0.617699,0.214159,0.614159,0.617699,0.215929,0.617699,0.214159,0.614159,0.221239,0.215929,0.219858,0.214159,0.217699,0.619469,0.212389,0.219469,0.219469,0.221239,0.621239,0.214159,0.217699,0.617699,0.619469,0.614159,0.212389,0.617699,0.208850,0.389381,0.217699,0.617699,0.210619,0.214159,0.621239,0.614159,0.215929,0.617699,0.214159,0.214159,0.615929,0.348754,0.212389,0.214159,0.617699,0.215929,0.617699,0.212389,0.621239,0.008850,0.614159,0.008850,0.621239,0.212389,0.214159,0.214159,0.214159,0.624779,0.219469,0.623009,0.619469,0.214159,0.215929,0.210619,0.215929,0.615929,0.212389,0.214159,0.212389,0.212389,0.619469,0.026549,0.212389,0.212389,0.214159,0.621239
CY052210|A/Texas/42163291/2009(H1N1),0.005300,0.012367,0.613074,0.003534,0.008834,0.606007,0.606007,0.012367,0.003534,0.613074,0.008834,0.007067,0.614841,0.008834,0.616608,0.003534,0.210619,0.000000,0.614841,0.007067,0.014134,0.005300,0.008834,0.609541,0.613074,0.012367,0.611307,0.008834,0.614841,0.613074,0.007067,0.611307,0.008834,0.609541,0.015901,0.015901,0.012411,0.008834,0.008834,0.611307,0.012367,0.014134,0.014134,0.012367,0.604240,0.007067,0.017668,0.604240,0.613074,0.609541,0.014134,0.613074,0.007067,0.386926,0.012367,0.609541,0.008834,0.008834,0.614841,0.613074,0.008834,0.611307,0.007067,0.005300,0.611307,0.371886,0.010601,0.005300,0.611307,0.007067,0.609541,0.008834,0.604240,0.212389,0.609541,0.212389,0.602473,0.003534,0.008834,0.007067,0.017668,0.607774,0.010601,0.616608,0.613074,0.010601,0.008834,0.007067,0.010601,0.613074,0.010601,0.010601,0.007067,0.005300,0.609541,0.210619,0.010601,0.005300,0.007067,0.614841
GQ983548|A/Thailand/CU-B106/2009(H3N2),0.613074,0.614841,0.015901,0.613074,0.618375,0.077739,0.075972,0.616608,0.614841,0.007067,0.613074,0.613074,0.021201,0.609541,0.026502,0.616608,0.617699,0.614841,0.000000,0.613074,0.614841,0.613074,0.613074,0.084806,0.022968,0.613074,0.015901,0.614841,0.022968,0.021201,0.611307,0.012367,0.613074,0.026502,0.616608,0.614841,0.617021,0.613074,0.613074,0.017668,0.613074,0.614841,0.616608,0.616608,0.061837,0.613074,0.614841,0.063604,0.017668,0.033569,0.614841,0.010601,0.611307,0.632509,0.616608,0.012367,0.614841,0.614841,0.019435,0.026502,0.611307,0.015901,0.613074,0.613074,0.015901,0.633452,0.611307,0.613074,0.017668,0.611307,0.035336,0.613074,0.075972,0.617699,0.007067,0.617699,0.070671,0.616608,0.613074,0.611307,0.613074,0.075972,0.613074,0.022968,0.019435,0.613074,0.616608,0.614841,0.614841,0.026502,0.613074,0.616608,0.614841,0.613074,0.058304,0.617699,0.613074,0.613074,0.613074,0.107774
CY075636|A/Boston/703/2009(H1N1),0.005300,0.012367,0.611307,0.005300,0.012367,0.602473,0.602473,0.012367,0.007067,0.611307,0.008834,0.007067,0.613074,0.008834,0.614841,0.007067,0.214159,0.007067,0.613074,0.000000,0.014134,0.005300,0.008834,0.606007,0.611307,0.012367,0.609541,0.008834,0.613074,0.611307,0.007067,0.609541,0.008834,0.607774,0.015901,0.015901,0.015957,0.008834,0.008834,0.611307,0.012367,0.014134,0.014134,0.012367,0.602473,0.007067,0.017668,0.602473,0.611307,0.607774,0.014134,0.611307,0.007067,0.386926,0.012367,0.607774,0.008834,0.008834,0.613074,0.611307,0.008834,0.609541,0.007067,0.005300,0.609541,0.371886,0.010601,0.005300,0.609541,0.007067,0.607774,0.008834,0.600707,0.215929,0.607774,0.215929,0.598940,0.007067,0.008834,0.007067,0.017668,0.604240,0.010601,0.614841,0.611307,0.010601,0.008834,0.007067,0.010601,0.611307,0.010601,0.014134,0.007067,0.005300,0.607774,0.214159,0.010601,0.001767,0.007067,0.611307
KC291186|A/Tocantins/45384/2012,0.012367,0.019435,0.613074,0.012367,0.019435,0.607774,0.604240,0.019435,0.014134,0.613074,0.015901,0.014134,0.614841,0.012367,0.616608,0.014134,0.217699,0.014134,0.614841,0.014134,0.000000,0.012367,0.014134,0.607774,0.613074,0.008834,0.611307,0.015901,0.614841,0.613074,0.014134,0.611307,0.015901,0.609541,0.012367,0.019435,0.023050,0.012367,0.015901,0.611307,0.017668,0.010601,0.010601,0.019435,0.604240,0.014134,0.021201,0.604240,0.613074,0.609541,0.010601,0.613074,0.014134,0.386926,0.015901,0.609541,0.015901,0.015901,0.614841,0.613074,0.015901,0.611307,0.014134,0.012367,0.611307,0.371886,0.014134,0.012367,0.611307,0.014134,0.609541,0.012367,0.606007,0.219469,0.609541,0.219469,0.604240,0.014134,0.012367,0.012367,0.014134,0.606007,0.017668,0.616608,0.613074,0.017668,0.015901,0.014134,0.017668,0.613074,0.014134,0.017668,0.014134,0.012367,0.609541,0.217699,0.017668,0.012367,0.010601,0.614841
KC782087|A/Texas/64/2009,0.003534,0.010601,0.611307,0.003534,0.010601,0.604240,0.604240,0.010601,0.005300,0.611307,0.007067,0.005300,0.613074,0.007067,0.614841,0.005300,0.212389,0.005300,0.613074,0.005300,0.012367,0.000000,0.007067,0.607774,0.611307,0.010601,0.609541,0.007067,0.613074,0.611307,0.005300,0.609541,0.007067,0.607774,0.014134,0.014134,0.014184,0.007067,0.007067,0.609541,0.010601,0.012367,0.012367,0.010601,0.602473,0.005300,0.015901,0.602473,0.611307,0.607774,0.012367,0.611307,0.005300,0.386926,0.010601,0.607774,0.007067,0.007067,0.613074,0.611307,0.007067,0.609541,0.005300,0.003534,0.609541,0.371886,0.008834,0.003534,0.609541,0.005300,0.607774,0.007067,0.602473,0.214159,0.607774,0.214159,0.600707,0.005300,0.007067,0.005300,0.015901,0.606007,0.008834,0.614841,0.611307,0.008834,0.007067,0.005300,0.008834,0.611307,0.008834,0.012367,0.005300,0.003534,0.607774,0.212389,0.008834,0.003534,0.005300,0.613074
AB745211|A/Tottori/ST370/2009,0.007067,0.014134,0.611307,0.007067,0.014134,0.604240,0.604240,0.014134,0.008834,0.611307,0.010601,0.008834,0.613074,0.008834,0.614841,0.008834,0.215929,0.008834,0.613074,0.008834,0.014134,0.007067,0.000000,0.607774,0.611307,0.008834,0.609541,0.010601,0.613074,0.611307,0.008834,0.609541,0.010601,0.607774,0.012367,0.015901,0.017730,0.008834,0.010601,0.609541,0.012367,0.010601,0.010601,0.014134,0.602473,0.005300,0.017668,0.602473,0.611307,0.607774,0.014134,0.611307,0.008834,0.383392,0.012367,0.607774,0.010601,0.010601,0.613074,0.611307,0.010601,0.609541,0.008834,0.007067,0.609541,0.368327,0.010601,0.007067,0.609541,0.008834,0.607774,0.008834,0.602473,0.217699,0.607774,0.217699,0.600707,0.008834,0.008834,0.005300,0.014134,0.606007,0.012367,0.614841,0.611307,0.012367,0.010601,0.008834,0.012367,0.611307,0.010601,0.015901,0.008834,0.007067,0.607774,0.215929,0.012367,0.007067,0.005300,0.613074
CY121277|A/Leningrad/360/1986,0.607774,0.607774,0.084806,0.607774,0.613074,0.042403,0.024735,0.611307,0.609541,0.084806,0.607774,0.607774,0.097173,0.604240,0.095406,0.611307,0.624779,0.609541,0.084806,0.606007,0.607774,0.607774,0.607774,0.000000,0.081272,0.607774,0.084806,0.609541,0.097173,0.090106,0.606007,0.086572,0.607774,0.088339,0.611307,0.611307,0.611702,0.607774,0.607774,0.084806,0.609541,0.609541,0.611307,0.611307,0.067138,0.607774,0.611307,0.077739,0.091873,0.091873,0.609541,0.090106,0.606007,0.628975,0.609541,0.086572,0.609541,0.609541,0.091873,0.084806,0.604240,0.084806,0.607774,0.607774,0.086572,0.617438,0.606007,0.607774,0.086572,0.606007,0.083039,0.607774,0.042403,0.623009,0.084806,0.624779,0.040636,0.609541,0.607774,0.606007,0.607774,0.028269,0.609541,0.093640,0.088339,0.606007,0.611307,0.607774,0.609541,0.084806,0.611307,0.611307,0.609541,0.607774,0.079505,0.624779,0.606007,0.606007,0.607774,0.102473
CY091085|A/Illinois/NHRC0002/2006(H3N2),0.611307,0.613074,0.010601,0.611307,0.616608,0.072438,0.070671,0.614841,0.613074,0.022968,0.611307,0.611307,0.030035,0.607774,0.035336,0.614841,0.617699,0.613074,0.022968,0.611307,0.613074,0.611307,0.611307,0.081272,0.000000,0.611307,0.010601,0.613074,0.031802,0.030035,0.609541,0.014134,0.611307,0.019435,0.614841,0.613074,0.615248,0.611307,0.611307,0.012367,0.611307,0.613074,0.614841,0.614841,0.047703,0.611307,0.613074,0.047703,0.026502,0.022968,0.613074,0.030035,0.609541,0.637809,0.614841,0.014134,0.613074,0.613074,0.024735,0.015901,0.609541,0.010601,0.611307,0.611307,0.012367,0.633452,0.609541,0.611307,0.012367,0.609541,0.021201,0.611307,0.070671,0.617699,0.022968,0.617699,0.065371,0.614841,0.611307,0.609541,0.611307,0.072438,0.613074,0.028269,0.014134,0.611307,0.614841,0.613074,0.613074,0.015901,0.611307,0.614841,0.613074,0.611307,0.044170,0.617699,0.611307,0.611307,0.611307,0.107774
CY092848|A/Sydney/DD3-57/2010,0.010601,0.017668,0.611307,0.010601,0.017668,0.606007,0.604240,0.017668,0.012367,0.611307,0.014134,0.012367,0.613074,0.010601,0.614841,0.012367,0.215929,0.012367,0.613074,0.012367,0.008834,0.010601,0.008834,0.607774,0.611307,0.000000,0.609541,0.014134,0.613074,0.611307,0.012367,0.609541,0.014134,0.607774,0.007067,0.017668,0.021277,0.010601,0.014134,0.609541,0.015901,0.005300,0.005300,0.017668,0.604240,0.008834,0.019435,0.604240,0.611307,0.609541,0.008834,0.611307,0.012367,0.383392,0.014134,0.607774,0.014134,0.014134,0.613074,0.611307,0.014134,0.609541,0.012367,0.010601,0.609541,0.368327,0.012367,0.010601,0.609541,0.012367,0.609541,0.010601,0.604240,0.217699,0.607774,0.217699,0.602473,0.012367,0.010601,0.010601,0.008834,0.606007,0.015901,0.614841,0.611307,0.015901,0.014134,0.012367,0.015901,0.611307,0.012367,0.019435,0.012367,0.010601,0.609541,0.215929,0.015901,0.010601,0.007067,0.613074
