H1N1|JQ431224|A/Reunion/0148-6-M1E/2009,0.068639451533856546,0.14252029213274836,0.78384090720384592,0.78384090720384592,0.69398254997875775,0.78384090720384592,0.78384090720384592,0.077529414724027412,0.087568090543667113,0.14252029213274836,1.0,0.23195702388274686,0.077529414724027412,0.12618197755310634,0.78384090720384592,0.69398254997875775,0.78384090720384592,0.78384090720384592,0.053804060928541189,0.69398254997875775,0.087568090543667113,0.098906595758002189,0.1117132350802906,0.69398254997875775,0.14252029213274836,0.14252029213274836,0.78384090720384592,0.23195702388274686,0.087568090543667113,0.78384090720384592,0.068639451533856546,0.78384090720384592,0.78384090720384592,0.78384090720384592,0.78384090720384592,0.077529414724027412,0.78384090720384592,0.068639451533856546,0.78384090720384592,0.78384090720384592,0.068639451533856546,0.69398254997875775,0.78384090720384592,0.087568090543667113,0.78384090720384592,0.78384090720384592,0.1117132350802906,0.068639451533856546,0.78384090720384592,0.78384090720384592
H7N3|CY125731|A/Mexico/InDRE7218/2012,0.23195702388274686,0.37751859839317636,0.23195702388274686,0.23195702388274686,0.2053658152313928,0.23195702388274686,0.23195702388274686,0.26199131957730309,0.12618197755310634,0.37751859839317636,0.23195702388274686,1.0,0.26199131957730309,0.33424042706815443,0.23195702388274686,0.2053658152313928,0.23195702388274686,0.23195702388274686,0.18181740403255645,0.2053658152313928,0.23195702388274686,0.26199131957730309,0.2053658152313928,0.2053658152313928,0.37751859839317636,0.37751859839317636,0.23195702388274686,0.78384090720384592,0.29591452065083168,0.23195702388274686,0.23195702388274686,0.23195702388274686,0.23195702388274686,0.23195702388274686,0.23195702388274686,0.26199131957730309,0.23195702388274686,0.23195702388274686,0.23195702388274686,0.23195702388274686,0.23195702388274686,0.23195702388274686,0.23195702388274686,0.29591452065083168,0.29591452065083168,0.23195702388274686,0.2053658152313928,0.23195702388274686,0.23195702388274686,0.23195702388274686
H3N2|CY044717|A/Boston/58/2008(H3N2),0.69398254997875775,0.33424042706815443,0.077529414724027412,0.077529414724027412,0.087568090543667113,0.077529414724027412,0.077529414724027412,0.78384090720384592,0.053804060928541189,0.54398860375485214,0.077529414724027412,0.26199131957730309,1.0,0.54398860375485214,0.077529414724027412,0.068639451533856546,0.098906595758002189,0.077529414724027412,0.54398860375485214,0.087568090543667113,0.54398860375485214,0.61442542134353162,0.23195702388274686,0.087568090543667113,0.42640052067575673,0.37751859839317636,0.077529414724027412,0.33424042706815443,0.78384090720384592,0.077529414724027412,0.69398254997875775,0.077529414724027412,0.077529414724027412,0.077529414724027412,0.077529414724027412,0.78384090720384592,0.077529414724027412,0.69398254997875775,0.087568090543667113,0.077529414724027412,0.69398254997875775,0.098906595758002189,0.077529414724027412,0.69398254997875775,0.098906595758002189,0.077529414724027412,0.23195702388274686,0.69398254997875775,0.077529414724027412,0.077529414724027412
H3N2|CY112582|A/Netherlands/3/1992,0.48161177967501906,0.48161177967501906,0.12618197755310634,0.12618197755310634,0.1117132350802906,0.12618197755310634,0.12618197755310634,0.54398860375485214,0.053804060928541189,0.78384090720384592,0.12618197755310634,0.33424042706815443,0.54398860375485214,1.0,0.12618197755310634,0.1117132350802906,0.12618197755310634,0.12618197755310634,0.37751859839317636,0.1117132350802906,0.48161177967501906,0.42640052067575673,0.26199131957730309,0.1117132350802906,0.61442542134353162,0.54398860375485214,0.12618197755310634,0.42640052067575673,0.69398254997875775,0.12618197755310634,0.48161177967501906,0.12618197755310634,0.12618197755310634,0.12618197755310634,0.12618197755310634,0.54398860375485214,0.12618197755310634,0.48161177967501906,0.14252029213274836,0.12618197755310634,0.48161177967501906,0.12618197755310634,0.12618197755310634,0.48161177967501906,0.16097412691963228,0.12618197755310634,0.26199131957730309,0.48161177967501906,0.12618197755310634,0.12618197755310634
H1N1|HQ239622|A/Canada-MB/RV0062-10/2009,0.068639451533856546,0.14252029213274836,0.78384090720384592,0.78384090720384592,0.69398254997875775,0.78384090720384592,0.78384090720384592,0.077529414724027412,0.087568090543667113,0.14252029213274836,0.78384090720384592,0.23195702388274686,0.077529414724027412,0.12618197755310634,1.0,0.69398254997875775,0.78384090720384592,0.78384090720384592,0.053804060928541189,0.69398254997875775,0.087568090543667113,0.098906595758002189,0.1117132350802906,0.69398254997875775,0.14252029213274836,0.14252029213274836,0.78384090720384592,0.23195702388274686,0.087568090543667113,0.78384090720384592,0.068639451533856546,0.78384090720384592,0.78384090720384592,0.78384090720384592,0.78384090720384592,0.077529414724027412,0.78384090720384592,0.068639451533856546,0.78384090720384592,0.78384090720384592,0.068639451533856546,0.69398254997875775,0.78384090720384592,0.087568090543667113,0.78384090720384592,0.78384090720384592,0.1117132350802906,0.068639451533856546,0.78384090720384592,0.78384090720384592
H1N1|KC781161|A/Kentucky/04/2010,0.060770726772264853,0.14252029213274836,0.69398254997875775,0.69398254997875775,0.61442542134353162,0.69398254997875775,0.69398254997875775,0.068639451533856546,0.12618197755310634,0.12618197755310634,0.69398254997875775,0.2053658152313928,0.068639451533856546,0.1117132350802906,0.69398254997875775,1.0,0.69398254997875775,0.69398254997875775,0.060770726772264853,0.61442542134353162,0.098906595758002189,0.087568090543667113,0.098906595758002189,0.61442542134353162,0.14252029213274836,0.12618197755310634,0.69398254997875775,0.2053658152313928,0.077529414724027412,0.69398254997875775,0.060770726772264853,0.69398254997875775,0.69398254997875775,0.69398254997875775,0.69398254997875775,0.068639451533856546,0.69398254997875775,0.060770726772264853,0.69398254997875775,0.69398254997875775,0.060770726772264853,0.61442542134353162,0.69398254997875775,0.077529414724027412,0.69398254997875775,0.69398254997875775,0.098906595758002189,0.060770726772264853,0.69398254997875775,0.69398254997875775
H1N1|CY066200|A/California/VRDL103/2009(H1N1),0.087568090543667113,0.14252029213274836,0.78384090720384592,0.78384090720384592,0.69398254997875775,0.78384090720384592,0.78384090720384592,0.098906595758002189,0.087568090543667113,0.14252029213274836,0.78384090720384592,0.23195702388274686,0.098906595758002189,0.12618197755310634,0.78384090720384592,0.69398254997875775,1.0,0.78384090720384592,0.068639451533856546,0.69398254997875775,0.1117132350802906,0.12618197755310634,0.1117132350802906,0.69398254997875775,0.14252029213274836,0.14252029213274836,0.78384090720384592,0.23195702388274686,0.1117132350802906,0.78384090720384592,0.087568090543667113,0.78384090720384592,0.78384090720384592,0.78384090720384592,0.78384090720384592,0.098906595758002189,0.78384090720384592,0.087568090543667113,0.78384090720384592,0.78384090720384592,0.087568090543667113,0.69398254997875775,0.78384090720384592,0.1117132350802906,0.78384090720384592,0.78384090720384592,0.1117132350802906,0.087568090543667113,0.78384090720384592,0.78384090720384592
H1N1|CY050086|A/Taiwan/T0826/2009(H1N1),0.068639451533856546,0.14252029213274836,0.78384090720384592,0.78384090720384592,0.69398254997875775,0.78384090720384592,0.78384090720384592,0.077529414724027412,0.087568090543667113,0.14252029213274836,0.78384090720384592,0.23195702388274686,0.077529414724027412,0.12618197755310634,0.78384090720384592,0.69398254997875775,0.78384090720384592,1.0,0.053804060928541189,0.69398254997875775,0.087568090543667113,0.098906595758002189,0.1117132350802906,0.69398254997875775,0.14252029213274836,0.14252029213274836,0.78384090720384592,0.23195702388274686,0.087568090543667113,0.78384090720384592,0.068639451533856546,0.78384090720384592,0.78384090720384592,0.78384090720384592,0.78384090720384592,0.077529414724027412,0.78384090720384592,0.068639451533856546,0.78384090720384592,0.78384090720384592,0.068639451533856546,0.69398254997875775,0.78384090720384592,0.087568090543667113,0.78384090720384592,0.78384090720384592,0.1117132350802906,0.068639451533856546,0.78384090720384592,0.78384090720384592
H3N2|CY105687|A/HaNoi/Q220/2007,0.61442542134353162,0.23195702388274686,0.053804060928541189,0.053804060928541189,0.047636043308327942,0.053804060928541189,0.053804060928541189,0.54398860375485214,0.047636043308327942,0.37751859839317636,0.053804060928541189,0.18181740403255645,0.54398860375485214,0.37751859839317636,0.053804060928541189,0.060770726772264853,0.068639451533856546,0.053804060928541189,1.0,0.047636043308327942,0.61442542134353162,0.54398860375485214,0.16097412691963228,0.047636043308327942,0.29591452065083168,0.26199131957730309,0.053804060928541189,0.23195702388274686,0.54398860375485214,0.053804060928541189,0.61442542134353162,0.053804060928541189,0.053804060928541189,0.053804060928541189,0.053804060928541189,0.54398860375485214,0.053804060928541189,0.78384090720384592,0.060770726772264853,0.053804060928541189,0.61442542134353162,0.053804060928541189,0.053804060928541189,0.61442542134353162,0.068639451533856546,0.053804060928541189,0.16097412691963228,0.61442542134353162,0.053804060928541189,0.068639451533856546
H1N1|CY111375|A/Boston/DOA70/2011,0.060770726772264853,0.12618197755310634,0.69398254997875775,0.69398254997875775,0.78384090720384592,0.69398254997875775,0.69398254997875775,0.068639451533856546,0.077529414724027412,0.12618197755310634,0.69398254997875775,0.2053658152313928,0.087568090543667113,0.1117132350802906,0.69398254997875775,0.61442542134353162,0.69398254997875775,0.69398254997875775,0.047636043308327942,1.0,0.077529414724027412,0.087568090543667113,0.098906595758002189,0.78384090720384592,0.12618197755310634,0.12618197755310634,0.69398254997875775,0.2053658152313928,0.077529414724027412,0.69398254997875775,0.060770726772264853,0.69398254997875775,0.69398254997875775,0.69398254997875775,0.69398254997875775,0.068639451533856546,0.69398254997875775,0.060770726772264853,0.69398254997875775,0.69398254997875775,0.060770726772264853,0.78384090720384592,0.88536148547587923,0.077529414724027412,0.69398254997875775,0.69398254997875775,0.098906595758002189,0.060770726772264853,0.69398254997875775,0.69398254997875775
H3N2|CY112646|A/Oslo/244/1997,0.61442542134353162,0.37751859839317636,0.087568090543667113,0.087568090543667113,0.077529414724027412,0.087568090543667113,0.087568090543667113,0.54398860375485214,0.060770726772264853,0.48161177967501906,0.087568090543667113,0.23195702388274686,0.54398860375485214,0.48161177967501906,0.087568090543667113,0.098906595758002189,0.1117132350802906,0.087568090543667113,0.61442542134353162,0.077529414724027412,1.0,0.54398860375485214,0.26199131957730309,0.077529414724027412,0.37751859839317636,0.37751859839317636,0.087568090543667113,0.29591452065083168,0.54398860375485214,0.087568090543667113,0.61442542134353162,0.087568090543667113,0.087568090543667113,0.087568090543667113,0.087568090543667113,0.54398860375485214,0.087568090543667113,0.61442542134353162,0.087568090543667113,0.087568090543667113,0.61442542134353162,0.087568090543667113,0.087568090543667113,0.61442542134353162,0.1117132350802906,0.087568090543667113,0.26199131957730309,0.61442542134353162,0.087568090543667113,0.1117132350802906
mixed|CY092771|A/California/VRDL353/2009,0.69398254997875775,0.26199131957730309,0.098906595758002189,0.098906595758002189,0.087568090543667113,0.098906595758002189,0.098906595758002189,0.61442542134353162,0.068639451533856546,0.42640052067575673,0.098906595758002189,0.26199131957730309,0.61442542134353162,0.42640052067575673,0.098906595758002189,0.087568090543667113,0.12618197755310634,0.098906595758002189,0.54398860375485214,0.087568090543667113,0.54398860375485214,1.0,0.18181740403255645,0.087568090543667113,0.33424042706815443,0.29591452065083168,0.098906595758002189,0.33424042706815443,0.61442542134353162,0.098906595758002189,0.69398254997875775,0.098906595758002189,0.098906595758002189,0.098906595758002189,0.098906595758002189,0.61442542134353162,0.098906595758002189,0.69398254997875775,0.1117132350802906,0.098906595758002189,0.69398254997875775,0.098906595758002189,0.098906595758002189,0.88536148547587923,0.12618197755310634,0.098906595758002189,0.18181740403255645,0.69398254997875775,0.098906595758002189,0.12618197755310634
H1N1|EU716566|A/Florida/12/2007,0.2053658152313928,0.33424042706815443,0.1117132350802906,0.1117132350802906,0.098906595758002189,0.12618197755310634,0.1117132350802906,0.23195702388274686,0.060770726772264853,0.33424042706815443,0.1117132350802906,0.2053658152313928,0.23195702388274686,0.26199131957730309,0.1117132350802906,0.098906595758002189,0.1117132350802906,0.1117132350802906,0.16097412691963228,0.098906595758002189,0.26199131957730309,0.18181740403255645,1.0,0.098906595758002189,0.33424042706815443,0.37751859839317636,0.1117132350802906,0.26199131957730309,0.23195702388274686,0.1117132350802906,0.2053658152313928,0.1117132350802906,0.1117132350802906,0.1117132350802906,0.1117132350802906,0.23195702388274686,0.1117132350802906,0.2053658152313928,0.1117132350802906,0.1117132350802906,0.2053658152313928,0.1117132350802906,0.1117132350802906,0.2053658152313928,0.14252029213274836,0.1117132350802906,0.78384090720384592,0.2053658152313928,0.1117132350802906,0.1117132350802906
H1N1|CY092591|A/Sydney/DD3-26/2010,0.060770726772264853,0.12618197755310634,0.69398254997875775,0.69398254997875775,0.78384090720384592,0.69398254997875775,0.69398254997875775,0.068639451533856546,0.077529414724027412,0.12618197755310634,0.69398254997875775,0.2053658152313928,0.087568090543667113,0.1117132350802906,0.69398254997875775,0.61442542134353162,0.69398254997875775,0.69398254997875775,0.047636043308327942,0.78384090720384592,0.077529414724027412,0.087568090543667113,0.098906595758002189,1.0,0.12618197755310634,0.12618197755310634,0.69398254997875775,0.2053658152313928,0.077529414724027412,0.69398254997875775,0.060770726772264853,0.78384090720384592,0.69398254997875775,0.69398254997875775,0.69398254997875775,0.068639451533856546,0.69398254997875775,0.060770726772264853,0.69398254997875775,0.69398254997875775,0.060770726772264853,0.78384090720384592,0.69398254997875775,0.077529414724027412,0.69398254997875775,0.69398254997875775,0.098906595758002189,0.060770726772264853,0.69398254997875775,0.69398254997875775
H3N2|CY120993|A/Texas/1/1977,0.37751859839317636,0.78384090720384592,0.14252029213274836,0.14252029213274836,0.12618197755310634,0.14252029213274836,0.14252029213274836,0.42640052067575673,0.068639451533856546,0.78384090720384592,0.14252029213274836,0.37751859839317636,0.42640052067575673,0.61442542134353162,0.14252029213274836,0.14252029213274836,0.14252029213274836,0.14252029213274836,0.29591452065083168,0.12618197755310634,0.37751859839317636,0.33424042706815443,0.33424042706815443,0.12618197755310634,1.0,0.69398254997875775,0.14252029213274836,0.48161177967501906,0.42640052067575673,0.14252029213274836,0.37751859839317636,0.14252029213274836,0.14252029213274836,0.14252029213274836,0.14252029213274836,0.42640052067575673,0.14252029213274836,0.37751859839317636,0.16097412691963228,0.14252029213274836,0.37751859839317636,0.14252029213274836,0.14252029213274836,0.37751859839317636,0.18181740403255645,0.14252029213274836,0.33424042706815443,0.37751859839317636,0.14252029213274836,0.14252029213274836
H2N2|M81576|A/Leningrad/134/17/1957,0.33424042706815443,0.61442542134353162,0.14252029213274836,0.14252029213274836,0.12618197755310634,0.14252029213274836,0.14252029213274836,0.37751859839317636,0.060770726772264853,0.69398254997875775,0.14252029213274836,0.37751859839317636,0.37751859839317636,0.54398860375485214,0.14252029213274836,0.12618197755310634,0.14252029213274836,0.14252029213274836,0.26199131957730309,0.12618197755310634,0.37751859839317636,0.29591452065083168,0.37751859839317636,0.12618197755310634,0.69398254997875775,1.0,0.14252029213274836,0.48161177967501906,0.37751859839317636,0.14252029213274836,0.33424042706815443,0.14252029213274836,0.14252029213274836,0.14252029213274836,0.14252029213274836,0.37751859839317636,0.14252029213274836,0.33424042706815443,0.16097412691963228,0.14252029213274836,0.33424042706815443,0.14252029213274836,0.14252029213274836,0.33424042706815443,0.18181740403255645,0.14252029213274836,0.37751859839317636,0.33424042706815443,0.14252029213274836,0.14252029213274836
H1N1|CY092511|A/Sydney/DD3-12/2010(H1N1),0.068639451533856546,0.14252029213274836,0.78384090720384592,0.78384090720384592,0.69398254997875775,0.78384090720384592,0.78384090720384592,0.077529414724027412,0.087568090543667113,0.14252029213274836,0.78384090720384592,0.23195702388274686,0.077529414724027412,0.12618197755310634,0.78384090720384592,0.69398254997875775,0.78384090720384592,0.78384090720384592,0.053804060928541189,0.69398254997875775,0.087568090543667113,0.098906595758002189,0.1117132350802906,0.69398254997875775,0.14252029213274836,0.14252029213274836,1.0,0.23195702388274686,0.087568090543667113,0.78384090720384592,0.068639451533856546,0.78384090720384592,0.78384090720384592,0.78384090720384592,0.78384090720384592,0.077529414724027412,0.78384090720384592,0.068639451533856546,0.78384090720384592,0.78384090720384592,0.068639451533856546,0.69398254997875775,0.78384090720384592,0.087568090543667113,0.78384090720384592,0.78384090720384592,0.1117132350802906,0.068639451533856546,0.78384090720384592,0.78384090720384592
H1N1|M63521|A/Wisconsin/3523/1988,0.29591452065083168,0.48161177967501906,0.23195702388274686,0.23195702388274686,0.2053658152313928,0.23195702388274686,0.23195702388274686,0.33424042706815443,0.12618197755310634,0.48161177967501906,0.23195702388274686,0.78384090720384592,0.33424042706815443,0.42640052067575673,0.23195702388274686,0.2053658152313928,0.23195702388274686,0.23195702388274686,0.23195702388274686,0.2053658152313928,0.29591452065083168,0.33424042706815443,0.26199131957730309,0.2053658152313928,0.48161177967501906,0.48161177967501906,0.23195702388274686,1.0,0.37751859839317636,0.23195702388274686,0.29591452065083168,0.23195702388274686,0.23195702388274686,0.23195702388274686,0.23195702388274686,0.33424042706815443,0.23195702388274686,0.29591452065083168,0.23195702388274686,0.23195702388274686,0.29591452065083168,0.23195702388274686,0.23195702388274686,0.37751859839317636,0.29591452065083168,0.23195702388274686,0.26199131957730309,0.29591452065083168,0.23195702388274686,0.23195702388274686
H3N2|CY037576|A/Ohio/UR07-0105/2008(H3N2),0.69398254997875775,0.33424042706815443,0.087568090543667113,0.087568090543667113,0.077529414724027412,0.087568090543667113,0.087568090543667113,0.78384090720384592,0.060770726772264853,0.54398860375485214,0.087568090543667113,0.29591452065083168,0.78384090720384592,0.69398254997875775,0.087568090543667113,0.077529414724027412,0.1117132350802906,0.087568090543667113,0.54398860375485214,0.077529414724027412,0.54398860375485214,0.61442542134353162,0.23195702388274686,0.077529414724027412,0.42640052067575673,0.37751859839317636,0.087568090543667113,0.37751859839317636,1.0,0.087568090543667113,0.69398254997875775,0.087568090543667113,0.087568090543667113,0.087568090543667113,0.087568090543667113,0.78384090720384592,0.087568090543667113,0.69398254997875775,0.098906595758002189,0.087568090543667113,0.69398254997875775,0.087568090543667113,0.087568090543667113,0.69398254997875775,0.1117132350802906,0.087568090543667113,0.23195702388274686,0.69398254997875775,0.087568090543667113,0.087568090543667113
