Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	Creation Date	
PA-X protein(+61)	CY021706	No	3	2190	H1N1	1950	IRD:Human	USA	New York	-N/A-	A/Albany/4836/1950(H1N1)	07/13/2007	
PA-X protein(+61)	CY021122	Yes	3	2183	H3N2	1970	IRD:Human	USA	New York	-N/A-	A/Albany/6/1970(H3N2)	05/15/2007	
PA-X protein(+61)	CY020522	Yes	3	2192	H2N2	1967	IRD:Human	USA	New York	-N/A-	A/Albany/9/1967(H2N2)	05/15/2007	
PA-X protein(+61)	HM172342*	Yes	3	2151	H5N1	2005	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1/2005(H5N1)	08/20/2010	
PA-X protein(+61)	HM172310	Yes	3	2233	H5N1	2005	IRD:Human	China	-N/A-	-N/A-	A/Anhui/2/2005(H5N1)	08/20/2010	
PA-X protein(other)	CY073079	No	3	2154	H1N1	10/21/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1428T/2009(H1N1)	09/02/2010	
PA-X protein(+61)	CY031584	Yes	3	2190	H2N2	1957	IRD:Human	USA	Michigan	-N/A-	A/Ann Arbor/23/1957(H2N2)	06/18/2008	
PA-X protein(+61)	AY210005	No	3	2151	H2N2	1967	IRD:Human	USA	Michigan	-N/A-	A/AnnArbor/7/67(H2N2)	07/27/2006	
PA-X protein(+41)	CY047834	No	3	2151	H1N1	06/21/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/8551/2009(H1N1)	03/06/2012	
PA-X protein(+41)	CY073967	No	3	2151	H1N1	01/15/2010	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG102/2010	01/10/2011	
PA-X protein(+61)	CY069436	Yes	3	2195	H3N2	02/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/WRAIR1142P/2009(H3N2)	08/20/2010	
PA-X protein(+61)	CY002959	Yes	3	2208	H3N2	10/12/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Ashburton/280/2004(H3N2)	07/27/2006	
PA-X protein(+41)	CY062896	Yes	3	2175	H1N1	12/20/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS163/2009(H1N1)	05/14/2010	
PA-X protein(+41)	CY067116	Yes	3	2175	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS264/2009(H1N1)	11/18/2010	
PA-X protein(+41)	CY067164	Yes	3	2175	H1N1	12/17/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS276/2009(H1N1)	11/18/2010	
PA-X protein(+41)	CY072355	Yes	3	2175	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS322/2009(H1N1)	09/02/2010	
PA-X protein(+41)	CY072371	Yes	3	2175	H1N1	12/20/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS327/2009(H1N1)	09/02/2010	
PA-X protein(+41)	CY072419	Yes	3	2175	H1N1	12/30/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS335/2009(H1N1)	09/02/2010	
PA-X protein(+41)	CY069199	Yes	3	2175	H1N1	12/26/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS358/2009(H1N1)	08/20/2010	
PA-X protein(+41)	CY071132	Yes	3	2175	H1N1	12/31/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS383/2009(H1N1)	09/02/2010	
PA-X protein(+41)	CY071156*	No	3	2175	H1N1	01/19/2010	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS391/2010(H1N1)	09/02/2010	
PA-X protein(+41)	CY129691	Yes	3	2176	H1N1	02/18/2011	IRD:Human	Greece	-N/A-	10-11	A/Athens/INS554/2011	01/14/2013	
PA-X protein(+41)	CY129723	Yes	3	2175	H1N1	02/25/2011	IRD:Human	Greece	-N/A-	10-11	A/Athens/INS569/2011	01/14/2013	
PA-X protein(+61)	CY113378	Yes	3	2192	H3N2	1988	IRD:Human	USA	Georgia	-N/A-	A/Atlanta/3572/1988	04/12/2012	
PA-X protein(+61)	CY022186	Yes	3	2190	H3N2	08/15/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/607/2001(H3N2)	09/12/2007	
PA-X protein(+61)	CY022562	Yes	3	2189	H3N2	06/18/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/609/2002(H3N2)	09/12/2007	
PA-X protein(+61)	CY022194	Yes	3	2184	H3N2	09/09/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/611/2002(H3N2)	09/12/2007	
PA-X protein(+61)	CY022570	Yes	3	2190	H3N2	08/14/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/612/2002(H3N2)	09/12/2007	
PA-X protein(+61)	CY022602	Yes	3	2190	H3N2	01/30/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/621/2005(H3N2)	09/12/2007	
PA-X protein(+61)	CY061895	No	3	2183	H3N2	07/16/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/2/2009(H3N2)	04/29/2010	
PA-X protein(+41)	CY055801	Yes	3	2172	H1N1	08/16/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/54/2009(H1N1)	03/05/2010	
PA-X protein(+61)	CY080568	Yes	3	2194	H3N2	07/30/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/55/2009	01/26/2011	
PA-X protein(+41)	CY055849	Yes	3	2172	H1N1	08/03/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/61/2009(H1N1)	03/05/2010	
PA-X protein(+41)	CY055889	Yes	3	2172	H1N1	08/05/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/69/2009(H1N1)	03/05/2010	
PA-X protein(+41)	CY055913	Yes	3	2172	H1N1	08/12/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/73/2009(H1N1)	03/05/2010	
PA-X protein(+61)	EU146864	No	3	2170	H5N1	2006	IRD:Human	Azerbaijan	-N/A-	-N/A-	A/Azerbaijan/001-161/2006(H5N1)	06/18/2008	
PA-X protein(+61)	EU146863	No	3	2169	H5N1	2006	IRD:Human	Azerbaijan	-N/A-	-N/A-	A/Azerbaijan/011-162/2006(H5N1)	06/18/2008	
PA-X protein(+61)	CY104137	Yes	3	2192	H3N2	02/13/2004	IRD:Human	Viet Nam	-N/A-	-N/A-	A/BacGiang/BG003/2004	04/12/2012	
PA-X protein(+61)	DQ508824	Yes	3	2151	H3N2	1979	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/01/1979(H3N2)	07/27/2006	
PA-X protein(+41)	CY096319	Yes	3	2175	H1N1	08/11/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS480/2010(H1N1)	08/23/2011	
PA-X protein(+41)	CY096335	Yes	3	2175	H1N1	08/12/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS482/2010(H1N1)	08/23/2011	
PA-X protein(+41)	CY096463	Yes	3	2176	H1N1	08/26/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS505/2010(H1N1)	08/23/2011	
PA-X protein(+41)	CY096511	Yes	3	2175	H1N1	09/01/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS513/2010(H1N1)	08/23/2011	
PA-X protein(+41)	CY129763	Yes	3	2176	H1N1	09/08/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS580/2010	01/14/2013	
PA-X protein(+61)	FJ573467	No	3	2151	H5N1	02/2008	IRD:Human	Bangladesh	-N/A-	-N/A-	A/Bangladesh/207095/2008(H5N1)	09/16/2009	
PA-X protein(+61)	CY088768	No	3	2151	H5N1	03/09/2011	IRD:Human	Bangladesh	-N/A-	-N/A-	A/Bangladesh/3233/2011	04/04/2011	
PA-X protein(+61)	CY009625	No	3	2206	H1N1	1982	IRD:Human	USA	Texas	-N/A-	A/Baylor/11735/82(H1N1)	07/27/2006	
PA-X protein(+61)	EF587276	Yes	3	2233	H5N1	2003	IRD:Human	China	-N/A-	-N/A-	A/Beijing/01/2003(H5N1)	07/13/2007	
PA-X protein(+61)	CY098708	No	3	2154	H5N1	12/04/2008	IRD:Human	China	-N/A-	-N/A-	A/Beijing/1/2009	12/14/2011	
PA-X protein(+61)	CY033619	Yes	3	2200	H1N1	1995	IRD:Human	China	-N/A-	-N/A-	A/Beijing/262/1995(H1N1)	09/03/2008	
PA-X protein(+41)	JF816661	Yes	3	2151	H1N1	01/14/2011	IRD:Human	China	-N/A-	-N/A-	A/Beijing/HZ01/2011	05/10/2011	
PA-X protein(+61)	CY009281	No	3	2206	H1N1	1942	IRD:Human	USA	Unknown	-N/A-	A/Bel/1942(H1N1)	01/02/2008	
PA-X protein(+61)	AY210007	Yes	3	2151	H2N2	1968	IRD:Human	USA	California	-N/A-	A/Berkeley/1/68(H2N2)	07/27/2006	
PA-X protein(+61)	CY096816	Yes	3	2198	H1N1	1935	IRD:Human	-N/A-	-N/A-	-N/A-	A/BH/1935(H1N1)	09/16/2011	
PA-X protein(+61)	CY113202	Yes	3	2192	H3N2	1976	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/1761/1976	04/06/2012	
PA-X protein(+61)	CY077812	Yes	3	2202	H3N2	1971	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/21438/1971	12/22/2010	
PA-X protein(+61)	CY113074	Yes	3	2192	H3N2	1971	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/21801/1971	04/06/2012	
PA-X protein(+61)	CY112342	Yes	3	2192	H3N2	1975	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/4273/1975	04/17/2012	
PA-X protein(+61)	CY112286	Yes	3	2192	H3N2	1971	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/6449/1971	04/25/2012	
PA-X protein(+61)	CY112262	Yes	3	2192	H3N2	1969	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/808/1969	04/17/2012	
PA-X protein(+41)	CY083079	No	3	2148	H1N1	10/06/2009	IRD:Human	Colombia	-N/A-	-N/A-	A/Bogota/WRAIR0440T/2009	03/16/2011	
PA-X protein(+41)	CY062744	Yes	3	2175	H1N1	11/19/2009	IRD:Human	Germany	-N/A-	09-10	A/Bonn/INS127/2009(H1N1)	05/14/2010	
PA-X protein(+41)	CY066644	Yes	3	2175	H1N1	11/20/2009	IRD:Human	Germany	-N/A-	09-10	A/Bonn/INS278/2009(H1N1)	07/19/2010	
PA-X protein(+41)	CY066652	Yes	3	2175	H1N1	11/20/2009	IRD:Human	Germany	-N/A-	09-10	A/Bonn/INS279/2009(H1N1)	07/19/2010	
PA-X protein(+41)	CY063499	Yes	3	2175	H1N1	06/13/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/112/2009(H1N1)	05/20/2010	
PA-X protein(+61)	CY080655	Yes	3	2215	H1N1	02/10/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/13/2009(H1N1)	01/30/2011	
PA-X protein(+41)	CY064617	Yes	3	2175	H1N1	06/24/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/131/2009(H1N1)	06/18/2010	
PA-X protein(+41)	CY064641	Yes	3	2175	H1N1	06/26/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/134/2009(H1N1)	06/18/2010	
PA-X protein(+41)	CY063547	Yes	3	2175	H1N1	07/01/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/149/2009(H1N1)	05/20/2010	
PA-X protein(+41)	CY063579	Yes	3	2175	H1N1	08/18/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/154/2009(H1N1)	05/20/2010	
PA-X protein(+61)	CY089064	Yes	3	2207	H1N1	02/18/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/23/2009(H1N1)	04/05/2011	
PA-X protein(+61)	CY044450	Yes	3	2193	H3N2	02/24/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/3/2008(H3N2)	08/26/2009	
PA-X protein(+61)	CY089786	Yes	3	2206	H1N1	02/20/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/32/2009	05/10/2011	
PA-X protein(+61)	CY089738	Yes	3	2208	H3N2	02/27/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/40/2009	05/10/2011	
PA-X protein(+61)	CY089398*	No	3	2203	H3N2	01/30/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/5/2009(H3N2)	04/26/2011	
PA-X protein(+41)	CY089200	Yes	3	2175	H1N1	10/22/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/593/2009(H1N1)	04/05/2011	
PA-X protein(+61)	CY080878	Yes	3	2215	H1N1	03/01/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/62/2009(H1N1)	02/01/2011	
PA-X protein(+61)	CY044761	Yes	3	2183	H3N2	02/26/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/63/2008(H3N2)	08/26/2009	
PA-X protein(other)	CY075633	Yes	3	2175	H1N1	11/27/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/701/2009(H1N1)	10/15/2010	
PA-X protein(+61)	CY044793	Yes	3	2166	H3N2	03/02/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/71/2008(H3N2)	08/26/2009	
PA-X protein(+61)	CY089778	Yes	3	2208	H3N2	04/27/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/99/2009	05/12/2011	
PA-X protein(+41)	CY111267	Yes	3	2175	H1N1	02/01/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA22/2011(H1N1)	03/28/2012	
PA-X protein(+61)	CY116712	Yes	3	2192	H3N2	02/01/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA24/2011	05/16/2012	
PA-X protein(+41)	CY111283	Yes	3	2177	H1N1	02/07/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA35/2011(H1N1)	03/28/2012	
PA-X protein(+61)	CY134534	Yes	3	2193	H3N2	02/13/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA41/2011	02/24/2013	
PA-X protein(+61)	CY111395	Yes	3	2192	H3N2	02/26/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA64/2011(H3N2)	04/06/2012	
PA-X protein(other)	CY111379	Yes	3	2175	H1N1	03/03/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA70/2011	04/16/2012	
PA-X protein(+61)	CY111411	Yes	3	2192	H3N2	03/13/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA77/2011(H3N2)	04/06/2012	
PA-X protein(+61)	CY111459	Yes	3	2192	H3N2	03/23/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA85/2011(H3N2)	04/12/2012	
PA-X protein(+61)	CY111475	Yes	3	2192	H3N2	04/25/2011	IRD:Human	USA	Massachusetts	10-11	A/Boston/DOA87/2011	04/16/2012	
PA-X protein(+41)	CY073393	Yes	3	2151	H1N1	04/28/2009	IRD:Human	USA	California	08-09	A/Brawley/WR1635P/2009(H1N1)	09/02/2010	
PA-X protein(+61)	CY125121	Yes	3	2208	H1N1	2000	IRD:Human	Brazil	-N/A-	-N/A-	A/Brazil/74200/2000	07/27/2012	
PA-X protein(+61)	DQ208311	No	3	2151	H1N1	1918	IRD:Human	USA	Alaska	-N/A-	A/Brevig Mission/1/1918(H1N1)	07/27/2006	
PA-X protein(+41)	CY053203*	Yes	3	2175	H1N1	05/21/2009	IRD:Human	USA	Texas	08-09	A/Brownsville/30OS/2009(H1N1)	12/15/2009	
PA-X protein(+41)	CY066748	Yes	3	2175	H1N1	11/04/2009	IRD:Human	Belgium	-N/A-	09-10	A/Brussels/INS209/2009(H1N1)	11/18/2010	
PA-X protein(+41)	GU371265	No	3	2194	H1N1	11/11/2009	IRD:Human	Russia	-N/A-	09-10	A/Bryansk/IIV2971/2009(H1N1)	01/22/2010	
PA-X protein(+41)	CY097971	Yes	3	2151	H1N1	01/18/2011	IRD:Human	Hungary	-N/A-	10-11	A/Budapest/WRAIR3789N/2011	04/12/2012	
PA-X protein(+61)	CY093867	Yes	3	2208	H4N8	10/25/2008	IRD:Human	USA	California	08-09	A/bufflehead/California/8522/2008	07/27/2011	
PA-X protein(+41)	FJ969539	Yes	3	2151	H1N1	04/09/2009	IRD:Human	USA	California	08-09	A/California/07/2009(H1N1)	06/05/2009	
PA-X protein(+61)	AY210001	No	3	2151	H2N2	1966	IRD:Human	USA	California	-N/A-	A/California/1/66(H2N2)	07/27/2006	
PA-X protein(+61)	CY028729	No	3	2190	H1N1	1978	IRD:Human	USA	California	-N/A-	A/California/45/1978(H1N1)	03/17/2008	
PA-X protein(+61)	CY091530	Yes	3	2192	H3N2	12/02/2005	IRD:Human	USA	California	05-06	A/California/NHRC0006/2005(H3N2)	05/31/2011	
PA-X protein(+61)	CY026544	Yes	3	2200	H1N1	02/21/2007	IRD:Human	USA	California	06-07	A/California/UR06-0393/2007(H1N1)	01/18/2008	
PA-X protein(+61)	CY041455	Yes	3	2188	H1N1	02/26/2007	IRD:Human	USA	California	06-07	A/California/UR06-0439/2007(H1N1)	06/07/2009	
PA-X protein(+61)	CY037868	No	3	2151	H3N2	02/19/2008	IRD:Human	USA	California	07-08	A/California/UR07-0063/2008(H3N2)	05/06/2009	
PA-X protein(+41)	CY063160	Yes	3	2175	H1N1	11/05/2009	IRD:Human	USA	California	09-10	A/California/VRDL100/2009(H1N1)	05/14/2010	
PA-X protein(+41)	CY066388	Yes	3	2175	H1N1	12/22/2009	IRD:Human	USA	California	09-10	A/California/VRDL126/2009(H1N1)	07/16/2010	
PA-X protein(+41)	CY066428	Yes	3	2175	H1N1	12/30/2009	IRD:Human	USA	California	09-10	A/California/VRDL131/2009(H1N1)	07/18/2010	
PA-X protein(+61)	CY064820	Yes	3	2192	H3N2	04/26/2009	IRD:Human	USA	California	08-09	A/California/VRDL136/2009(H3N2)	07/07/2010	
PA-X protein(+61)	CY064844	Yes	3	2206	H1N1	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL141/2009(H1N1)	07/07/2010	
PA-X protein(+61)	CY064884	Yes	3	2192	H3N2	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL147/2009(H3N2)	07/07/2010	
PA-X protein(+61)	CY070916	Yes	3	2206	H1N1	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL151/2009(H1N1)	09/02/2010	
PA-X protein(+61)	CY073810	Yes	3	2207	H1N1	04/27/2009	IRD:Human	USA	California	08-09	A/California/VRDL152/2009(H1N1)	10/14/2010	
PA-X protein(+61)	CY073826	Yes	3	2206	H1N1	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL154/2009(H1N1)	10/14/2010	
PA-X protein(+61)	CY073858	Yes	3	2207	H1N1	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL175/2009(H1N1)	10/14/2010	
PA-X protein(+61)	CY068747	Yes	3	2192	H3N2	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL199/2009(H3N2)	08/20/2010	
PA-X protein(+61)	CY068787	Yes	3	2192	H3N2	04/27/2009	IRD:Human	USA	California	08-09	A/California/VRDL207/2009(H3N2)	08/20/2010	
PA-X protein(+61)	CY074168	Yes	3	2206	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL213/2009(H1N1)	10/14/2010	
PA-X protein(+41)	CY054784	Yes	3	2169	H1N1	06/24/2009	IRD:Human	USA	California	08-09	A/California/VRDL22/2009(H1N1)	02/05/2010	
PA-X protein(+61)	CY068262*	Yes	3	2192	H3N2	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL230/2009(H3N2)	08/09/2010	
PA-X protein(+61)	CY074296	Yes	3	2207	H1N1	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL236/2009(H1N1)	10/14/2010	
PA-X protein(+61)	CY092374	Yes	3	2208	H3N2	04/29/2009	IRD:Human	USA	California	08-09	A/California/VRDL255/2009	10/07/2011	
PA-X protein(+61)	CY092382	Yes	3	2208	H3N2	05/01/2009	IRD:Human	USA	California	08-09	A/California/VRDL257/2009	10/07/2011	
PA-X protein(+61)	CY067950	Yes	3	2192	H3N2	05/04/2009	IRD:Human	USA	California	08-09	A/California/VRDL287/2009(H3N2)	08/09/2010	
PA-X protein(+61)	CY067958	Yes	3	2192	H3N2	04/30/2009	IRD:Human	USA	California	08-09	A/California/VRDL288/2009(H3N2)	08/09/2010	
PA-X protein(+41)	CY054832	Yes	3	2169	H1N1	06/24/2009	IRD:Human	USA	California	08-09	A/California/VRDL29/2009(H1N1)	02/05/2010	
PA-X protein(+61)	CY068454	Yes	3	2192	H3N2	04/30/2009	IRD:Human	USA	California	08-09	A/California/VRDL294/2009(H3N2)	08/09/2010	
PA-X protein(+61)	CY068614	Yes	3	2192	H3N2	05/03/2009	IRD:Human	USA	California	08-09	A/California/VRDL335/2009(H3N2)	08/20/2010	
PA-X protein(+41)	CY054872	Yes	3	2172	H1N1	06/30/2009	IRD:Human	USA	California	08-09	A/California/VRDL34/2009(H1N1)	02/05/2010	
PA-X protein(+61)	CY068014	Yes	3	2192	H3N2	05/26/2009	IRD:Human	USA	California	08-09	A/California/VRDL345/2009(H3N2)	08/20/2010	
PA-X protein(+61)	CY068038	Yes	3	2192	H3N2	05/11/2009	IRD:Human	USA	California	08-09	A/California/VRDL352/2009(H3N2)	08/20/2010	
PA-X protein(+61)	CY074632	Yes	3	2206	H1N1	04/26/2009	IRD:Human	USA	California	08-09	A/California/VRDL371/2009(H1N1)	10/14/2010	
PA-X protein(+61)	CY092809*	Yes	3	2206	mixed	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL395/2009	07/11/2011	
PA-X protein(+61)	CY092808	Yes	3	2151	mixed	04/28/2009	IRD:Human	USA	California	08-09	A/California/VRDL395/2009	07/11/2011	
PA-X protein(+41)	CY055016	Yes	3	2175	H1N1	08/10/2009	IRD:Human	USA	California	08-09	A/California/VRDL65/2009(H1N1)	02/05/2010	
PA-X protein(+41)	CY062215	Yes	3	2175	H1N1	10/01/2009	IRD:Human	USA	California	09-10	A/California/VRDL81/2009(H1N1)	04/29/2010	
PA-X protein(+41)	CY066508	Yes	3	2172	H1N1	02/09/2010	IRD:Human	USA	California	09-10	A/California/VRDL9/2010(H1N1)	07/18/2010	
PA-X protein(+41)	CY063128	Yes	3	2175	H1N1	10/29/2009	IRD:Human	USA	California	09-10	A/California/VRDL96/2009(H1N1)	05/14/2010	
PA-X protein(+41)	CY071481*	No	3	2151	H1N1	08/05/2009	IRD:Human	USA	California	08-09	A/California/WR1314P/2009(H1N1)	09/02/2010	
PA-X protein(+41)	CY071513*	No	3	2136	H1N1	08/10/2009	IRD:Human	USA	California	08-09	A/California/WR1318P/2009(H1N1)	09/02/2010	
PA-X protein(+61)	CY009601	No	3	2194	H1N1	1946	IRD:Human	Unknown	-N/A-	-N/A-	A/Cam/46(H1N1)	07/27/2006	
PA-X protein(+61)	HQ664941	No	3	2188	H5N1	04/07/2005	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/408008/2005(H5N1)	12/22/2010	
PA-X protein(+41)	CY081555	Yes	3	2208	H1N1	10/15/2009	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/NHRCC00010/2009(H1N1)	02/08/2011	
PA-X protein(+41)	CY080349	Yes	3	2175	H1N1	10/15/2009	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/NHRCC00011/2009(H1N1)	01/23/2011	
PA-X protein(+61)	HQ200464*	No	3	2233	H5N1	03/22/2005	IRD:Human	Cambodia	-N/A-	-N/A-	A/Cambodia/P0322095/2005(H5N1)	10/14/2010	
