Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	Creation Date	
NS1	CY020321	Yes	8	850	H2N2	1958	IRD:Human	USA	New York	-N/A-	A/Albany/2/1958(H2N2)	05/15/2007	
NS1	CY021097	Yes	8	848	H3N2	1974	IRD:Human	USA	New York	-N/A-	A/Albany/20/1974(H3N2)	05/15/2007	
NS1	CY096790	No	8	850	mixed	1957	IRD:Human	USA	New York	-N/A-	A/Albany/21/1957(mixed)	09/16/2011	
NS1	CY021809	Yes	8	858	H2N2	1957	IRD:Human	USA	New York	-N/A-	A/Albany/22/1957(H2N2)	07/13/2007	
NS1	CY021073	Yes	8	849	H2N2	1958	IRD:Human	USA	New York	-N/A-	A/Albany/3/1958(H2N2)	05/15/2007	
NS1	CY020409	Yes	8	855	H2N2	1967	IRD:Human	USA	New York	-N/A-	A/Albany/3/1967(H2N2)	05/15/2007	
NS1	CY022950	Yes	8	849	H3N2	1970	IRD:Human	USA	New York	-N/A-	A/Albany/3/1970(H3N2)	09/12/2007	
NS1	CY020377	Yes	8	856	H2N2	1958	IRD:Human	USA	New York	-N/A-	A/Albany/4/1958(H2N2)	05/15/2007	
NS1	CY021105	Yes	8	848	H3N2	1977	IRD:Human	USA	New York	-N/A-	A/Albany/4/1977(H3N2)	05/15/2007	
NS1	CY021121	Yes	8	848	H3N2	1970	IRD:Human	USA	New York	-N/A-	A/Albany/6/1970(H3N2)	05/15/2007	
NS1	AY210157	No	8	838	H2N2	1958	IRD:Human	USA	New York	-N/A-	A/Albany/6/58(H2N2)	07/27/2006	
NS1	AY210152	No	8	838	H2N2	1957	IRD:Human	USA	New York	-N/A-	A/Albany/7/57(H2N2)	07/27/2006	
NS1	GU367336	Yes	8	865	H1N1	2009	IRD:Human	Kazakhstan	-N/A-	-N/A-	A/Almati/01/2009(H1N1)	02/05/2010	
NS1	CY113233	Yes	8	863	H3N2	1977	IRD:Human	Netherlands	-N/A-	-N/A-	A/Amsterdam/1609/1977	04/06/2012	
NS1	CY112464	Yes	8	858	H3N2	1992	IRD:Human	Netherlands	-N/A-	-N/A-	A/Amsterdam/4112/1992	09/28/2012	
NS1	HM172266*	Yes	8	823	H5N1	2005	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1/2005(H5N1)	08/20/2010	
NS1	CY098671	No	8	838	H5N1	12/10/2006	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1/2006	12/14/2011	
NS1	CY098684	No	8	838	H5N1	03/17/2007	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1/2007	12/14/2011	
NS1	HM172264	Yes	8	875	H5N1	2005	IRD:Human	China	-N/A-	-N/A-	A/Anhui/2/2005(H5N1)	08/20/2010	
NS1	CY073060	Yes	8	846	H1N1	11/02/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1424T/2009(H1N1)	09/02/2010	
NS1	AY210161	No	8	838	H2N2	1960	IRD:Human	USA	Michigan	-N/A-	A/Ann Arbor/6/60(H2N2)	07/27/2006	
NS1	CY125842	Yes	8	865	H2N2	1967	IRD:Human	USA	Michigan	-N/A-	A/Ann Arbor/7/1967(H2N2)	10/31/2012	
NS1	AY210186	No	8	838	H2N2	1967	IRD:Human	USA	Michigan	-N/A-	A/AnnArbor/7/67(H2N2)	07/27/2006	
NS1	CY073985	No	8	838	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG105/2009	01/24/2011	
NS1	CY074039	No	8	838	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG40/2009(H1N1)	01/10/2011	
NS1	KC781011	Yes	8	863	H1N1	12/06/2009	IRD:Human	USA	Arizona	09-10	A/Arizona/20/2009	04/08/2013	
NS1	CY093299	Yes	8	860	H3N2	02/01/2009	IRD:Human	USA	Arkansas	08-09	A/Arkansas/WRAIR1251P/2009(H3N2)	07/27/2011	
NS1	CY002958	Yes	8	889	H3N2	10/12/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Ashburton/280/2004(H3N2)	07/27/2006	
NS1	CY062711	Yes	8	850	H1N1	12/13/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS123/2009(H1N1)	05/14/2010	
NS1	CY063650	Yes	8	850	H1N1	12/29/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS154/2009(H1N1)	05/20/2010	
NS1	CY062855	Yes	8	850	H1N1	12/17/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS158/2009(H1N1)	05/14/2010	
NS1	CY062871	Yes	8	850	H1N1	12/18/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS160/2009(H1N1)	05/14/2010	
NS1	CY062919	Yes	8	844	H1N1	12/26/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS166/2009(H1N1)	05/14/2010	
NS1	CY083772*	Yes	8	889	H1N1	12/10/2009	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS256/2009(H1N1)	03/03/2011	
NS1	CY083814*	No	8	863	unknown	01/12/2010	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS387/2010	03/04/2011	
NS1	CY071179	Yes	8	850	H1N1	01/24/2010	IRD:Human	Greece	-N/A-	09-10	A/Athens/INS397/2010(H1N1)	09/02/2010	
NS1	CY129690	Yes	8	865	H1N1	02/18/2011	IRD:Human	Greece	-N/A-	10-11	A/Athens/INS554/2011	01/14/2013	
NS1	CY129471	Yes	8	865	H1N1	02/12/2011	IRD:Human	Greece	-N/A-	10-11	A/Athens/INS567/2011	01/14/2013	
NS1	CY129722	Yes	8	850	H1N1	02/25/2011	IRD:Human	Greece	-N/A-	10-11	A/Athens/INS569/2011	01/14/2013	
NS1	CY129489	Yes	8	865	H1N1	02/27/2011	IRD:Human	Greece	-N/A-	10-11	A/Athens/INS570/2011	01/14/2013	
NS1	CY112376	Yes	8	864	Mixed	1982	IRD:Human	Australia	-N/A-	-N/A-	A/Auckland/4382/1982	04/12/2012	
NS1	CY112375	Yes	8	851	Mixed	1982	IRD:Human	Australia	-N/A-	-N/A-	A/Auckland/4382/1982	04/12/2012	
NS1	CY022161	Yes	8	854	H1N1	09/06/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/580/2000(H1N1)	09/12/2007	
NS1	CY022177	Yes	8	851	H1N1	11/09/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/582/2000(H1N1)	09/12/2007	
NS1	CY023030	Yes	8	849	H3N2	10/30/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/596/2000(H3N2)	09/12/2007	
NS1	CY023046	Yes	8	849	H3N2	05/06/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/600/2000(H3N2)	09/12/2007	
NS1	CY023070	Yes	8	847	H3N2	09/28/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/604/2001(H3N2)	09/12/2007	
NS1	CY022537	Yes	8	851	H1N1	07/05/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/605/2001(H1N1)	09/12/2007	
NS1	CY022185	Yes	8	846	H3N2	08/15/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/607/2001(H3N2)	09/12/2007	
NS1	CY022193	Yes	8	845	H3N2	09/09/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Auckland/611/2002(H3N2)	09/12/2007	
NS1	CY055561	Yes	8	850	H1N1	07/20/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/11/2009(H1N1)	03/04/2010	
NS1	CY055569	Yes	8	850	H1N1	07/20/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/12/2009(H1N1)	03/04/2010	
NS1	CY066515	Yes	8	845	H3N2	07/21/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/18/2009(H3N2)	07/16/2010	
NS1	CY080551	Yes	8	871	H3N2	07/23/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/30/2009	01/26/2011	
NS1	CY055800	Yes	8	850	H1N1	08/16/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/54/2009(H1N1)	03/05/2010	
NS1	CY055816	Yes	8	850	H1N1	08/01/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/57/2009(H1N1)	03/05/2010	
NS1	CY055888	Yes	8	850	H1N1	08/05/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/69/2009(H1N1)	03/05/2010	
NS1	CY055896	Yes	8	850	H1N1	08/06/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/70/2009(H1N1)	03/05/2010	
NS1	CY055920	Yes	8	850	H1N1	08/20/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/79/2009(H1N1)	03/05/2010	
NS1	CY055936	Yes	8	850	H1N1	09/02/2009	IRD:Human	Australia	-N/A-	-N/A-	A/Australia/81/2009(H1N1)	03/05/2010	
NS1	EU146918	No	8	806	H5N1	2006	IRD:Human	Azerbaijan	-N/A-	-N/A-	A/Azerbaijan/001-161/2006(H5N1)	06/18/2008	
NS1	CY104552	Yes	8	860	H3N2	01/02/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/BacNinh/N52/2007	04/12/2012	
NS1	DQ508829	Yes	8	848	H3N2	1979	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/01/1979(H3N2)	07/27/2006	
NS1	CY071331*	Yes	8	850	H1N1	02/23/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS424/2010(H1N1)	09/02/2010	
NS1	CY071363	Yes	8	850	H1N1	03/04/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS428/2010(H1N1)	09/02/2010	
NS1	CY096302	Yes	8	850	H1N1	08/11/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS478/2010(H1N1)	08/23/2011	
NS1	CY096326	Yes	8	850	H1N1	08/12/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS481/2010(H1N1)	08/23/2011	
NS1	CY098118	Yes	8	850	H1N1	08/18/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS486/2010(H1N1)	09/16/2011	
NS1	CY098126	Yes	8	850	H1N1	08/18/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS487/2010(H1N1)	09/16/2011	
NS1	CY098142	Yes	8	850	H1N1	08/20/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS490/2010(H1N1)	09/16/2011	
NS1	CY096374	Yes	8	850	H1N1	08/20/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS492/2010(H1N1)	08/23/2011	
NS1	CY098166	Yes	8	850	H1N1	08/30/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Bangkok/INS509/2010(H1N1)	09/16/2011	
NS1	FJ573472	No	8	816	H5N1	02/2008	IRD:Human	Bangladesh	-N/A-	-N/A-	A/Bangladesh/207095/2008(H5N1)	09/16/2009	
NS1	CY088773	No	8	823	H5N1	03/09/2011	IRD:Human	Bangladesh	-N/A-	-N/A-	A/Bangladesh/3233/2011	04/04/2011	
NS1	CY064784	Yes	8	844	H1N1	12/29/2009	IRD:Human	Spain	-N/A-	09-10	A/Barcelona/INS190/2009(H1N1)	06/18/2010	
NS1	CY007303	Yes	8	856	H3N2	10/17/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Bay of Plenty/332/2004(H3N2)	07/27/2006	
NS1	CY007319	No	8	855	H3N2	09/13/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Bay of Plenty/383/2004(H3N2)	07/27/2006	
NS1	EF675051	No	8	802	H3N2	2002	IRD:Human	Germany	-N/A-	-N/A-	A/Bayern/16/2002(H3N2)	06/18/2008	
NS1	EF675056	No	8	808	H3N2	2003	IRD:Human	Germany	-N/A-	-N/A-	A/Bayern/8/2003(H3N2)	06/18/2008	
NS1	CY009624	No	8	861	H1N1	1982	IRD:Human	USA	Texas	-N/A-	A/Baylor/11735/82(H1N1)	07/27/2006	
NS1	CY021033	Yes	8	851	H1N1	1981	IRD:Human	USA	Texas	-N/A-	A/Baylor/4052/1981(H1N1)	05/15/2007	
NS1	EF587281	Yes	8	875	H5N1	2003	IRD:Human	China	-N/A-	-N/A-	A/Beijing/01/2003(H5N1)	07/13/2007	
NS1	CY098712	No	8	838	H5N1	12/04/2008	IRD:Human	China	-N/A-	-N/A-	A/Beijing/1/2009	12/14/2011	
NS1	CY033618	Yes	8	846	H1N1	1995	IRD:Human	China	-N/A-	-N/A-	A/Beijing/262/1995(H1N1)	09/03/2008	
NS1	D30667	Yes	8	812	H3N2	1992	IRD:Human	China	-N/A-	-N/A-	A/Beijing/32/1992(H3N2)	05/19/2008	
NS1	CY048955	No	8	857	H1N1	10/2009	IRD:Human	China	-N/A-	-N/A-	A/Beijing/346/2009(H1N1)	04/27/2010	
NS1	DQ508837	Yes	8	846	H3N2	1989	IRD:Human	China	-N/A-	-N/A-	A/Beijing/353/1989(H3N2)	07/27/2006	
NS1	CY048972	No	8	835	H3N2	10/2009	IRD:Human	China	-N/A-	-N/A-	A/Beijing/361/2009(H3N2)	04/27/2010	
NS1	CY081572*	No	8	837	H1N1	11/2010	IRD:Human	China	-N/A-	-N/A-	A/Beijing/3848/2010	02/17/2011	
NS1	CY081576*	No	8	840	H1N1	11/2010	IRD:Human	China	-N/A-	-N/A-	A/Beijing/3856/2010	02/17/2011	
NS1	CY006048	Yes	8	853	H3N2	1975	IRD:Human	China	-N/A-	-N/A-	A/Beijing/39/75(H3N2)	07/27/2006	
NS1	HQ533872	Yes	8	863	H1N1	2009	IRD:Human	China	-N/A-	-N/A-	A/Beijing/7/2009(H1N1)	12/14/2011	
NS1	CY009280	No	8	861	H1N1	1942	IRD:Human	USA	Unknown	-N/A-	A/Bel/1942(H1N1)	01/02/2008	
NS1	CY073186	Yes	8	838	H1N1	12/15/2009	IRD:Human	Serbia	-N/A-	09-10	A/Belgrade/WRAIR2366N/2009(H1N1)	09/02/2010	
NS1	CY093403	Yes	8	861	H3N2	10/26/2010	IRD:Human	Serbia	-N/A-	10-11	A/Belgrade/WRAIR2956T/2010(H3N2)	07/27/2011	
NS1	AY210180	No	8	838	H2N2	1966	IRD:Human	USA	California	-N/A-	A/Berkeley/1/66(H2N2)	07/27/2006	
NS1	AY210192	Yes	8	838	H2N2	1968	IRD:Human	USA	California	-N/A-	A/Berkeley/1/68(H2N2)	07/27/2006	
NS1	EF675043	No	8	804	H3N2	1999	IRD:Human	Germany	-N/A-	-N/A-	A/Berlin/177/99(H3N2)	06/18/2008	
NS1	EF675042	No	8	729	H3N2	1998	IRD:Human	Germany	-N/A-	-N/A-	A/Berlin/90/98(H3N2)	06/18/2008	
NS1	HQ263291	Yes	8	838	H1N1	11/24/2009	IRD:Human	USA	Maryland	09-10	A/Bethesda/NIH107-D31/2009	05/05/2012	
NS1	CY043122	Yes	8	844	H1N1	06/18/2009	IRD:Human	USA	Maryland	08-09	A/Bethesda/SP508/2009(H1N1)	07/28/2009	
NS1	CY096815	Yes	8	861	H1N1	1935	IRD:Human	-N/A-	-N/A-	-N/A-	A/BH/1935(H1N1)	09/16/2011	
NS1	CY112245	Yes	8	874	H3N2	1968	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/16398/1968	04/17/2012	
NS1	CY077796	Yes	8	880	H3N2	1976	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/1761/1976	12/22/2010	
NS1	CY077816	Yes	8	876	H3N2	1971	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/21438/1971	12/22/2010	
NS1	CY113073	Yes	8	860	H3N2	1971	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/21801/1971	04/06/2012	
NS1	CY113081	Yes	8	859	H3N2	1972	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/23290/1972	04/06/2012	
NS1	CY113169	Yes	8	863	H3N2	1975	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/2600/1975	04/06/2012	
NS1	CY113241	Yes	8	860	H3N2	1977	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/3895/1977	04/06/2012	
NS1	CY112341	Yes	8	863	H3N2	1975	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/4273/1975	04/16/2012	
NS1	CY112365	Yes	8	864	H3N2	1981	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/4791/1981	04/06/2012	
NS1	CY113209	Yes	8	864	H3N2	1976	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/5029/1976	04/06/2012	
NS1	CY113121	Yes	8	863	H3N2	1974	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/5930/1974	04/06/2012	
NS1	CY113129	Yes	8	859	H3N2	1974	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/5931/1974	04/06/2012	
NS1	CY112301	Yes	8	862	H3N2	1972	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/6022/1972	04/16/2012	
NS1	CY113193	Yes	8	868	H3N2	1976	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/628/1976	04/06/2012	
NS1	CY113225	Yes	8	863	H3N2	1976	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/6545/1976	04/06/2012	
NS1	CY077871	Yes	8	875	H3N2	1974	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/7398/1974	12/22/2010	
NS1	CY113049	Yes	8	863	H3N2	1969	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/908/1969	04/06/2012	
NS1	CY112269	Yes	8	862	H3N2	1970	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/93/1970	04/25/2012	
NS1	CY113145	Yes	8	862	H3N2	1974	IRD:Human	Netherlands	-N/A-	-N/A-	A/Bilthoven/9459/1974	04/06/2012	
NS1	GU592901	Yes	8	865	H1N1	11/28/2009	IRD:Human	Kyrgyzstan	-N/A-	-N/A-	A/Bishkek/03/2009(H1N1)	02/08/2010	
NS1	CY071438*	No	8	848	H1N1	12/02/2009	IRD:Human	Kyrgyzstan	-N/A-	-N/A-	A/Bishkek/WR0881T/2009(H1N1)	09/02/2010	
NS1	CY071446*	Yes	8	846	H1N1	11/20/2009	IRD:Human	Kyrgyzstan	-N/A-	-N/A-	A/Bishkek/WR0882N/2009(H1N1)	09/02/2010	
NS1	CY073485	Yes	8	850	H1N1	11/13/2009	IRD:Human	Germany	-N/A-	09-10	A/Bochum/INS248/2009(H1N1)	09/10/2010	
NS1	CY069313	Yes	8	844	H1N1	06/10/2009	IRD:Human	Colombia	-N/A-	-N/A-	A/Bogota/WRAIR0088N/2009(H1N1)	08/20/2010	
NS1	FJ769886*	No	8	858	H3N2	01/15/2006	IRD:Human	Iran	-N/A-	-N/A-	A/Boshehr/388/2006(H3N2)	02/10/2010	
NS1	CY064480	Yes	8	850	H1N1	06/15/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/106/2009(H1N1)	06/18/2010	
NS1	CY063506	Yes	8	850	H1N1	06/15/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/113/2009(H1N1)	05/20/2010	
NS1	CY064520	Yes	8	850	H1N1	06/26/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/117/2009(H1N1)	06/18/2010	
NS1	CY064536	Yes	8	850	H1N1	06/19/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/120/2009(H1N1)	06/18/2010	
NS1	CY080654	Yes	8	861	H1N1	02/10/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/13/2009(H1N1)	01/30/2011	
NS1	CY064664	Yes	8	850	H1N1	06/18/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/138/2009(H1N1)	06/18/2010	
NS1	CY063554	Yes	8	850	H1N1	07/06/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/151/2009(H1N1)	05/20/2010	
NS1	CY080685	Yes	8	878	H1N1	02/09/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/18/2009(H1N1)	01/30/2011	
NS1	CY080709*	Yes	8	880	H1N1	02/18/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/24/2009(H1N1)	01/30/2011	
NS1	CY080741	Yes	8	880	H1N1	02/20/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/30/2009(H1N1)	01/30/2011	
NS1	CY044560	Yes	8	844	H1N1	02/09/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/34/2008(H1N1)	08/26/2009	
NS1	CY080805	Yes	8	877	H1N1	03/01/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/42/2009(H1N1)	02/01/2011	
NS1	CY044664	Yes	8	838	H1N1	02/20/2008	IRD:Human	USA	Massachusetts	07-08	A/Boston/49/2008(H1N1)	08/26/2009	
NS1	CY080837	Yes	8	878	H1N1	02/13/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/49/2009(H1N1)	02/01/2011	
NS1	CY089397*	No	8	873	H3N2	01/30/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/5/2009(H3N2)	04/26/2011	
NS1	CY089207	Yes	8	850	H1N1	10/22/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/594/2009(H1N1)	04/05/2011	
NS1	CY089215	Yes	8	850	H1N1	11/03/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/618/2009	04/26/2011	
NS1	CY075544	Yes	8	850	H1N1	11/09/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/634/2009(H1N1)	10/15/2010	
NS1	CY089247	Yes	8	850	H1N1	11/09/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/635/2009	04/26/2011	
NS1	CY075560	Yes	8	850	H1N1	11/13/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/653/2009(H1N1)	10/15/2010	
NS1	CY080917	Yes	8	877	H1N1	03/10/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/67/2009(H1N1)	02/01/2011	
NS1	CY075600	Yes	8	850	H1N1	11/15/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/672/2009(H1N1)	10/15/2010	
NS1	CY089319	Yes	8	850	H1N1	11/17/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/678/2009	04/26/2011	
NS1	CY089343	Yes	8	850	H1N1	11/18/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/685/2009	04/26/2011	
NS1	CY089359	Yes	8	850	H1N1	11/20/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/690/2009	04/26/2011	
NS1	CY088597	Yes	8	850	H1N1	11/29/2009	IRD:Human	USA	Massachusetts	09-10	A/Boston/702/2009	04/07/2011	
NS1	CY080933	Yes	8	861	H1N1	03/23/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/71/2009(H1N1)	02/01/2011	
NS1	CY089745	Yes	8	865	H3N2	04/01/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/73/2009	05/10/2011	
NS1	CY080606	Yes	8	866	H1N1	01/30/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/80/2009	02/21/2012	
NS1	CY089167	Yes	8	860	H1N1	02/04/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/82/2009	04/26/2011	
NS1	CY044832	Yes	8	845	H3N2	2008	IRD:Human	USA	Massachusetts	-N/A-	A/Boston/92/2008(H3N2)	08/26/2009	
NS1	CY081021*	Yes	8	879	H1N1	03/17/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/93/2009(H1N1)	02/02/2011	
NS1	CY064464	Yes	8	850	H1N1	06/13/2009	IRD:Human	USA	Massachusetts	08-09	A/Boston/96/2009(H1N1)	06/18/2010	
